3191063,SI,,,45.9275,13.64111,,,,,Šempeter pri Gorici,Šempeter pri Gorici,"San Pietro,San Pietro di Gorizia,San Pietro di Gorízia,Sempeter,Sempeter pri Gorici,Sent Peter,Sveti Peter,Šempeter pri Gorici",3760,5290
3197162,SI,,,46.3,14.2,,,,,Kropa,Kropa,Kropa,807,4245
3197229,SI,,,46.78889,16.24694,,,,,Križevci,Križevci,"Krizevci,Krizevci v Prekmurju,Krizovci,Križevci,Križevci v Prekmurju,Križovci,Totkeresztur,Tótkeresztúr",402,9206
3202704,SI,,,46.57056,15.94361,,,,,Cerkvenjak,Cerkvenjak,"Cerkvenjak,Kirchberg,Sveti Anton",135,2236
3190950,SI,,,46.00778,15.31556,,,,,Sevnica,Sevnica,Sevnica,4660,8290
3193957,SI,,,45.78196,14.67531,,,,,Ortnek,Ortnek,Ortnek,16,1316
3194648,SI,,,46.6625,16.16639,,,,,Murska Sobota - dostava,Murska Sobota,"Mestna obcina Murska Sobota,Mestna občina Murska Sobota,Muraszombat,Murska Sobota,Murska Subota,Oisnitz,Olsnitz,Sobota,Szombat,Мурска Собота,ムルスカ・ソボタ",11614,9000
3194648,SI,,,46.6625,16.16639,,,,,Murska Sobota - poštni predali,Murska Sobota,"Mestna obcina Murska Sobota,Mestna občina Murska Sobota,Muraszombat,Murska Sobota,Murska Subota,Oisnitz,Olsnitz,Sobota,Szombat,Мурска Собота,ムルスカ・ソボタ",11614,9001
3194648,SI,,,46.6625,16.16639,,,,,Murska Sobota,Murska Sobota,"Mestna obcina Murska Sobota,Mestna občina Murska Sobota,Muraszombat,Murska Sobota,Murska Subota,Oisnitz,Olsnitz,Sobota,Szombat,Мурска Собота,ムルスカ・ソボタ",11614,"9501,9600"
3196338,SI,,,46.34358,14.83377,,,,,Ljubno ob Savinji,Ljubno ob Savinji,Ljubno ob Savinji,1104,3333
3186906,SI,,,46.13179,14.99694,,,,,Zagorje ob Savi,Zagorje ob Savi,"Gmina Zagorje ob Savi,Obcina Zagorje ob Savi,Občina Zagorje ob Savi,Zagore prie Savos,Zagore-ob-Savi,Zagorje,Zagorje ob Savi,Zagorė prie Savos,jagole-obeusabi,sa wa he pan zha ge lie,zaghry ab safy,zagryh ab sawy,Загорє-об-Саві,Загорје об Сави,زاغري أب سافي,زاگریه اب ساوی,زگورجے اب سوی,ザゴリェ・オプ・サヴィ,薩瓦河畔扎戈列,자고레오브사비",6439,1410
3192442,SI,,,45.78167,14.77472,,,,,Struge,Pri Cerkvi-Struge,"Pri Cerkvi,Pri Cerkvi-Struge",67,1313
3199347,SI,,,46.02361,14.29917,,,,,Horjul,Horjul,Horjul,1329,1354
3190498,SI,,,46.33333,15.03333,,,,,Šmartno ob Paki,Šmartno ob Paki,"Smartin ob Paki,Smartno,Smartno ob Paki,Šmartin ob Paki,Šmartno,Šmartno ob Paki",642,3327
3202111,SI,,,45.54972,13.81361,,,,,Dekani,Dekani,"Decani,Dekani,Pasja Vas,Villa Decani",1586,6271
8987621,SI,,,46.28297,15.25795,,,,,Loče,Loče,"Loce,Loče",122,3215
3190195,SI,,,46.59556,15.98139,,,,,Spodnji Ivanjci,Spodnji Ivanjci,Spodnji Ivanjci,147,9245
3200819,SI,,,46.456,15.63007,,,,,Fram,Fram,Fram,1024,2313
3188971,SI,,,46.40028,15.02157,,,,,Topolšica,Topolšica,"Topolschitz,Topolscica,Topolščica",1294,3326
3193299,SI,,,45.68292,14.19588,,,,,Pivka,Pivka,"Obcina Pivka,Občina Pivka,Pibka,Pietro del Carso,Pivka,San Peter,San Pietro del Carso,Sent Peter,Sent Peter na Krasu,Sveti Peter na Krasu,pifuka,Šent Peter,Šent Peter na Krasu,Πίβκα,Пивка,ピフカ",2088,6257
8989873,SI,,,46.13371,15.41395,,,,,Dobje pri Planini,Gorica pri Dobjem,Gorica pri Dobjem,41,3224
3186469,SI,,,46.08823,15.17284,,,,,Zidani Most,Zidani Most,"Steinbruck,Steinbrück,Zidani Most,Zidanij Most,ji da ni mo si te,Зидани Мост,Зиданий Мост,濟達尼莫斯特",284,1432
3190022,SI,,,45.67218,14.83975,,,,,Stara Cerkev,Stara Cerkev,"Stara Cerkev,Stari Cerkev",309,1332
3193489,SI,,,46.58,15.72778,,,,,Pernica,Pernica,"Pernica,Sveta Marjeta",416,2231
3195417,SI,,,46.68639,16.19778,,,,,Martjanci,Martjanci,"Martijanci,Martjanci,Martonhely,Mártonhely",539,9221
3192063,SI,,,46.34444,14.17444,,,,,Radovljica,Radovljica,"Gmina Radovljica,Obcina Radovljica,Občina Radovljica,Radmannsdorf,Radovlica,Radovlicja,Radovljica,radovuritsu~a,Радовлиця,Радовљица,ラドヴリツァ",5940,4240
3338862,SI,,,46.09167,15.33667,,,,,Jurklošter,Jurklošter,"Jurkloster,Jurklošter",86,3273
3195214,SI,,,45.64722,15.31417,,,,,Metlika,Metlika,"Metlika,Mottling,Möttling,Obcina Metlika,Občina Metlika,metorika,メトリカ",3273,8330
3196281,SI,,,46.01667,14.36667,,,,,Log pri Brezovici,Log pri Brezovici,"Log,Log pri Brezovici",1634,1358
3199747,SI,,,45.61667,15.25,,,,,Gradac,Gradac,Gradac,410,8332
3190718,SI,,,45.56639,13.79944,,,,,Škofije,Zgornje Škofije,"Albaro Vescova,Albaro Vescová,Skofija,Skofije,Skoflje,Zgornje Skofije,Zgornje Škofije,Škofija,Škofije,Škoflje",917,6281
3191029,SI,,,46.21722,15.3975,,,,,Šentjur,Šentjur,"Gmina Sentjur,Gmina Šentjur,Obcina Sentjur,Občina Šentjur,Sankt Georgen,Sent Jurij,Sentjur,Sentjur pri Celju,Shentjur,Sveti Juraj,Sveti Jurij,Sveti Jurij pri Celju,cai lie fu jin shen te you er,shntywr,shyntjwr,syenchuleupeulichellyu,Šent Jurij,Šentjur,Šentjur pri Celju,Шентюр,Шентјур,شنتیور,شينتجور,シェントユル・プリ・ツェリュ,采列附近申特尤爾,셴추르프리첼류",4762,3230
3193087,SI,,,45.86667,15.46667,,,,,Podbočje,Podbočje,"Podbocje,Podbočje,Sveti Kriz,Sveti Križ",314,8312
3214824,SI,,,46.78139,16.16889,,,,,Mačkovci,Mačkovci,"Mackovci,Matyasdomb,Mačkovci,Mátyásdomb",213,9202
3195041,SI,,,45.95528,15.06194,,,,,Mirna,Mirna,"Mirna,mileuna,miruna,Мирна,ミルナ,미르나",1398,8233
3198439,SI,,,46.16722,15.39444,,,,,Kalobje,Kalobje,Kalobje,70,3233
3202709,SI,,,45.79306,14.3625,,,,,Cerknica,Cerknica,"Cerknica,Cerknicja,Circonio,Obcina Cerknica,Občina Cerknica,Zirknitz,cai er ke ni cha,cheleukeunicha,tsrknytsa,tsu~erukunitsu~a,tsyrknytsa,Церкница,Церкниця,تسركنيتسا,تسرکنیتسا,تسیرکنیتسا,ツェルクニツァ,采爾克尼察,체르크니차",3928,1380
3193037,SI,,,45.52917,13.95278,,,,,Podgorje,Podgorje,"Piedimonte del Taiano,Podgorje",162,6216
3339111,SI,,,46.36861,15.90639,,,,,Videm pri Ptuju,Videm pri Ptuju,"Sankt Veit ueber Pettau,Sankt Veit über Pettau,Sveti Vid pri Ptuju,Treun ueber Pettau,Treun über Pettau,Videm,Videm pri Ptuju",471,2284
3188683,SI,,,45.95889,15.19722,,,,,Tržišče,Tržišče,"Trzisce,Tržišče",214,8295
3192764,SI,,,46.06667,14.95,,,,,Polšnik,Polšnik,"Polsnik,Polšnik",100,1272
3199058,SI,,,46.46222,16.14583,,,,,Ivanjkovci,Ivanjkovci,Ivanjkovci,251,2259
3186487,SI,,,46.33028,15.93694,,,,,Zgornji Leskovec,Zgornji Leskovec,"Ober Leskovec,Zgornji Leskovec",157,2285
3191598,SI,,,46.11278,13.67,,,,,Ročinj,Ročinj,"Rocinj,Ronzina,Ročinj",324,5215
3189801,SI,,,46.29,15.71667,,,,,Stoperce,Stoperce,Stoperce,213,2289
3186705,SI,,,46.39167,16.04972,,,,,Zavrč,Zavrč,"Zavrc,Zavrč",77,2283
3188352,SI,,,45.47472,14.86917,,,,,Vas,Vas,Vas,73,1336
