3135698,NO,19,1902,69.57168,18.65337,,Troms,Tromsø,,Straumsbukta,Straumsbukta,"Straumsbukt,Straumsbukta",0,9106
3140390,NO,07,0710,59.13118,10.21665,,Vestfold,Sandefjord,,Sandefjord,Sandefjord,"Kommun Sandefjord,Sandefjord,Sandefjord kommuna,Sandefjordas,Sandefjordi vald,Sanef'or,Sannef'ord,Sannefiord,ZYS,sanadephajarda,sang de er fu de,sannepioleu,Сандефјорд,Санефьор,Саннефьорд,Саннефіорд,সানডেফজর্ড,桑德尔福德,산네피오르",42654,"3202,3209,3213,3220,3224,3231,3238,3204,3215,3249,3210,3237,3201,3241,3217,3229,3206,3222,3232,3211,3221,3208,3234,3214,3226,3246,3230,3227,3244,3225,3216,3242,3236,3219,3218,3223,3207,3240,3235,3203,3205,3228,3212,3233,3239"
3155615,NO,50,5024,63.3161,9.80997,,Trøndelag,Orkdal,,Gjølme,Gjølme,"Gjolme,Gjølme,Rabygda,Råbygda",478,7310
7648910,NO,07,0704,59.27413,10.47804,,Vestfold,Tønsberg,,Tolvsrød,Tolvsrød,,0,"3150,3154,3152,3151,3166,3153"
777035,NO,19,1936,70.07266,19.98205,,Troms,Karlsøy,,Vannvåg,Vannvåg,"Vandvag,Vandvåg,Vannvaag,Vannvag,Vannvåg",0,"9135,9137"
3138079,NO,10,1034,58.33313,7.21252,,Vest-Agder,Hægebostad,,Snartemo,Snartemo,"Snartemo,XUS",0,4590
3139431,NO,19,1929,69.44456,17.29832,,Troms,Berg,,Skaland,Skaland,Skaland,0,"9384,9385"
7626367,NO,15,1526,62.38203,6.98629,,Møre og Romsdal,Stordal,,Stordal,Stordal,"Stordal,Stordalen",0,"6259,6250"
11746984,NO,14,1426,61.50536,6.98211,,Sogn og Fjordane,Luster,,Veitastrond,Veitastrond,,0,6878
3132014,NO,06,0624,59.73246,9.86803,,Buskerud,Øvre Eiker,,Vestfossen,Vestfossen,Vestfossen,0,"3320,3321"
