789893,MK,,,41.11028,21.01139,,,,,Jankovec,Jankovec,"Jankoec,Jankovac,Jankovec,Јанковец",1291,7320
788216,MK,,,41.40306,20.99928,,,,,Malo Crsko,Malo Crsko,"Malo Crsko,Мало Црско",22,6245
788105,MK,,,42.12556,21.59778,,,,,Matejce,Matejce,"Matejca,Matejce,Matejche,Matejča,Metecje,Meteçjë,Матејче",2781,1306
790744,MK,,,41.14166,22.50141,,,,,Gevgelija,Gevgelija,"Devdelijad,Gevegeli,Gevgeli,Gevgelia,Gevgelija,Gevgeliya,Gewgelija,Gjevgjelia,Guevgueliya,Gyevgyelija,gai fu gai li ya,gbglyh,gebeugelliya,gevgelia,gevugeriya,gflya,ghyfghlya,Ðevđelijad,Γευγελή,Ђевђелија,Гевгели,Гевгелия,Гевгелија,Гевгелія,Гєѵгєла,Գևգելիա,גבגליה,غيفغليا,گفلیا,გევგელია,ゲヴゲリヤ,蓋夫蓋利亞,게브겔리야",20664,1480
788961,MK,,,41.36889,21.24889,,,,,Krusevo,Krusevo,"Krusevo,Krushevo,Krusovo,Krušovo,Крушево",5211,7550
790217,MK,,,41.5775,21.94278,,,,,Gradsko,Gradsko,"Gradsko,Градско",3737,1420
784733,MK,,,41.31744,22.56002,,,,,Valandovo,Valandovo,"Valandova,Valandovas,Valandovo,Vallandova,Walandowo,Wałandowo,ballandobo,falandwfw,valandovo,wa lan duo wo,Валандово,فالاندوفو,ვალანდოვო,瓦蘭多沃,발란도보",3798,2460
784809,MK,,,41.43949,22.77445,,,,,Turnovo,Turnovo,"Trnovo,Turnovo,Турново",0,2433
793083,MK,,,40.98451,21.05132,,,,,Asamati,Asamati,"Asamagi,Asamati,Асамати",218,7316
792150,MK,,,41.96833,21.23694,,,,,Bukovik,Bukovik,"Bukovik,Буковиќ",1256,1063
788654,MK,,,42.15639,21.58528,,,,,Lipkovo,Lipkovo,"Lipkove,Lipkovo,Lipkovë,Липково",28102,1307
