3840132,AR,G,,-28.11667,-65.08333,,Santiago Del Estero,,,PUERTA GRANDE,Puerta Grande,,0,4184
3840548,AR,F,,-29.36572,-66.79055,,La Rioja,,,POZO DE AVILA,Pozo de Ávila,,0,5300
3844077,AR,X,,-34.09625,-65.07003,,Cordoba,,,MODESTINO PIZARRO,Modestino Pizarro,,0,6273
3844385,AR,S,,-33.95,-61.33333,,Santa Fe,,,MERCEDITAS,Merceditas,,0,2725
3847907,AR,S,,-31.82292,-62.10876,,Santa Fe,,,LAS PETACAS,Las Petacas,,0,2451
3855085,AR,R,,-40.83333,-63.35,,Rio Negro,,,GENERAL NICOLAS H. PALACIOS,General Nicolás H. Palacios,"General N.H. Palacios,General Nicolas A. Palacios,General Nicolas H. Palacios,General Nicolas R. Palacios,General Nicolás A. Palacios,General Nicolás H. Palacios,General Nicolás R. Palacios",0,8514
3858838,AR,G,,-26.23311,-64.13424,,Santiago Del Estero,,,EL BALDE,El Balde,"Balde,El Balde",0,4197
3859240,AR,T,,-27.55628,-65.62121,,Tucuman,,,DONATO ALVAREZ,Donato Álvarez,"Donato Alvarez,Donato Álvarez,San Francisco",0,4161
3860209,AR,S,,-33.10504,-60.96588,,Santa Fe,,,CORONEL ARNOLD,Coronel Arnold,Coronel Arnold,0,2123
3861215,AR,X,,-30.46665,-64.66923,,Cordoba,,,CHUÑA,Chuña,,0,5218
3435304,AR,E,,-32.05,-58.75,,Entre Rios,,,COLONIA SAGASTUME,Colonia Sagastume,,0,3246
3435974,AR,B,,-34.81927,-58.23443,,Buenos Aires,,,BOSQUES,Bosques,Bosques,0,1889
3834383,AR,T,,-26.7,-65.11667,,Tucuman,,,TIMBO NUEVO,Timbó Nuevo,,0,4101
3853330,AR,D,,-33.8594,-65.18277,,San Luis,,,JUSTO DARACT,Justo Daract,"Justo Daract,Justo Daraet",9680,5738
3853412,AR,X,,-31.25809,-64.16611,,Cordoba,,,JUAREZ CELMAN,Juárez Celman,"Juarez Celman,Juárez Celman",0,5145
3855369,AR,M,,-33.00724,-68.65062,,Mendoza,,,FRAY LUIS BELTRAN,Fray Luis Beltrán,"Fray L. Beltran,Fray L. Beltrán,Fray Luis Beltran,Fray Luis Beltrán",0,5531
3859437,AR,F,,-31.21154,-66.31548,,La Rioja,,,DESIDERIO TELLO,Desiderio Tello,"Desiderio Tello,Tello",0,5474
3862604,AR,B,,-35.23714,-60.82657,,Buenos Aires,,,CARLOS MARIA NAON,Carlos María Naón,"C.M. Naon,C.M. Naón,Carlos M. Naon,Carlos M. Naón,Carlos Maria Naon,Carlos María Naón,Carlos Naon,Carlos Naón",0,6515
3862733,AR,A,,-23.68333,-62.38333,,Salta,,,CAPITAN JUAN PAGE,Capitán Juan Pagé,"Capitan Juan Page,Capitán Juan Pagé",0,4554
3862820,AR,X,,-31.09928,-64.3619,,Cordoba,,,CANDONGA,Candonga,,0,5111
3427467,AR,B,,-34.54531,-58.55919,,Buenos Aires,,,BARRIO VILLA MARIA DE LOS REMEDIOS DE ESCALADA,Villa Ballester,"Ballester,Vilja Balesteris,Villa Ballester,ba lie si te er zhen,wyya baystr,وییا بایستر,巴列斯特爾鎮",0,1657
3430102,AR,B,,-34.65753,-58.76152,,Buenos Aires,,,PASO DEL REY,Paso del Rey,Paso del Rey,0,1742
3430102,AR,B,,-34.65753,-58.76152,,Buenos Aires,,,PASO DEL REY ESTAFETA Nº1,Paso del Rey,Paso del Rey,0,1742
3431768,AR,E,,-32.46667,-59.16667,,Entre Rios,,,LAS GUACHAS,Las Guachas,,0,3174
3435741,AR,W,,-30.2,-59.08333,,Corrientes,,,CAÑADITAS,Cañaditas,,0,3463
3834835,AR,T,,-27.83613,-65.19469,,Tucuman,,,TACO RALO,Taco Ralo,"Taca Ralo,Taco Palo,Taco Ralo",0,4242
3834835,AR,T,,-27.83613,-65.19469,,Tucuman,,,TACO,Taco Ralo,"Taca Ralo,Taco Palo,Taco Ralo",0,4117
3849924,AR,Y,,-24.31187,-64.96377,,Jujuy,,,LA MENDIETA,La Mendieta,La Mendieta,3812,4522
3862717,AR,Y,,-22.31667,-65.65,,Jujuy,,,CARACARA,Caracara,,0,4644
3863136,AR,G,,-26.58333,-62.85,,Santiago Del Estero,,,CAMPO GALLO,Campo Gallo,Campo Gallo,5455,3747
3863841,AR,G,,-28.24382,-63.95091,,Santiago Del Estero,,,BREA POZO,Brea Pozo,Brea Pozo,0,4313
3864776,AR,R,,-38.71667,-68.16667,,Rio Negro,,,BARDA DEL MEDIO,Barda del Medio,Barda del Medio,0,8305
3435342,AR,H,,-27.55986,-59.3081,,Chaco,,,COLONIA BARANDA,Colonia Baranda,Colonia Baranda,0,3505
3436268,AR,B,,-34.32983,-59.12463,,Buenos Aires,,,ARROYO DE LA CRUZ,Arroyo de la Cruz,"A. de la Cruz,Arroyo de la Cruz",0,2813
3833412,AR,X,,-31.23073,-64.31615,,Cordoba,,,UNQUILLO,Unquillo,Unquillo,15369,5109
3842092,AR,H,,-27.03333,-61.3,,Chaco,,,PAMPA SOMMER,Pampa Sommer,,0,3730
3847335,AR,D,,-33.82335,-65.42139,,San Luis,,,LAVAISSE,Lavaisse,Lavaisse,0,5730
3851985,AR,T,,-27.77729,-65.57035,,Tucuman,,,LA COCHA,La Cocha,La Cocha,7066,4162
