2659811,CH,LU,311,47.05048,8.30635,1061,Kanton Luzern,Lucerne-Stadt District,Luzern,Luzern,Luzern,"Canton Lucerne,Gorad Ljucehrn,Liucerna,Ljucern,Loukerne,Lucern,Lucerna,Lucerne,Lucerni,Lucerno,Luezerna,Luxerna,Luzern,Luzerna,Lüzerna,Medicago sativa,lu sai en,lucheleun,lutsarna,lutserni,lwsrn,lwzrn,rutsu~erun,Łuxerna,Λουκέρνη,Горад Люцэрн,Луцерн,Люцерн,לוצערן,לוצרן,لوسرن,लुत्सर्न,ལུ་ཛེར་ན།,ლუცერნი,ルツェルン,卢塞恩,루체른",57066,"6005,6015,6006,6003,6002,6000,6007,6004,6014"
2659918,CH,JU,2602,47.27117,6.98542,6757,Jura,Franches-Montagnes District,Saignelégier,Les Pommerats,Les Pommerats,Les Pommerats,229,2353
2661703,CH,VD,2228,46.45962,6.20813,5702,Canton de Vaud,Nyon District,Arzier-Le Muids,Arzier-Le Muids,Arzier,"Arzier-Le Muids,a er ji ye,阿尔济耶",1919,1273
7302246,CH,LU,313,47.1833,8.28077,1031,Kanton Luzern,Hochdorf District,Hochdorf,Baldegg,Baldegg,,0,6283
8063850,CH,AR,1503,47.44765,9.50974,3031,Kanton Appenzell Ausserrhoden,Bezirk Vorderland,Grub (AR),Grub AR,Grub,"Grub,Grub AR",0,9035
8063851,CH,FR,1001,46.73342,6.76625,2054,Canton de Fribourg,Broye District,Estavayer,Vuissens,Vuissens,"wei sang,維桑",0,1486
8533233,CH,AG,1902,47.40166,8.30189,4041,Kanton Aargau,Bezirk Baden,Stetten (AG),Stetten AG,Stetten,Stetten,0,5608
8533356,CH,FR,1001,46.85865,6.91208,2054,Canton de Fribourg,Broye District,Estavayer,Rueyres-les-Prés,Rueyres-les-Prés,"Rueyres-les-Pres,Rueyres-les-Prés,lu ai lei lai pu lei,魯艾勒萊普雷",0,1542
11789676,CH,NE,2401,46.98426,6.86899,6407,Neuchâtel,Boudry District,Corcelles-Cormondrèche,Cormondrèche,Cormondrèche,"Cormondreche,Cormondrèche",0,2036
2658208,CH,TI,2106,45.84466,9.03335,5268,Ticino,Mendrisio District,Vacallo,Vacallo,Vacallo,"Vacal,Vacallo,wa ka luo,瓦卡洛",0,6833
2658279,CH,AG,1910,47.30353,8.0232,4286,Kanton Aargau,Bezirk Zofingen,Uerkheim,Uerkheim,Uerkheim,Uerkheim,1302,4813
