8348108,AU,VIC,,-37.78185,144.96656,,Victoria,,,Princes Hill,Princes Hill,,0,3054
8348741,AU,NSW,,-34.10414,150.79282,,New South Wales,CAMPBELLTOWN,,Rosemeadow,Rosemeadow,,0,2560
8348756,AU,NSW,,-36.05302,146.84996,,New South Wales,,,Splitters Creek,Splitters Creek,,0,2640
8349331,AU,ACT,,-35.16959,149.12802,,Australian Capital Territory,CANBERRA,,Amaroo,Amaroo,,0,2914
8349350,AU,QLD,,-24.93637,152.43473,,Queensland,BRIS CITY CNTRY,,Calavos,Calavos,,0,4670
8349371,AU,WA,,-31.05047,123.21157,,Western Australia,KALGOORLIE,,Cundeelee,Cundeelee,,0,6434
8613807,AU,NSW,,-32.13703,146.30131,,New South Wales,,,Four Corners,Four Corners,Four Corners,0,2716
8614691,AU,NSW,,-32.45136,150.58576,,New South Wales,NEW CNTRY WEST,,Yarrawonga,Yarrawonga,Yarrawonga,0,2850
9972467,AU,VIC,,-37.72924,145.21574,,Victoria,RINGWOOD,,North Warrandyte,North Warrandyte,,2954,3113
1163794,PK,,,33.64246,73.15195,,Federal Capial &AJK,,,Tarlai Kalan,Tarlai Kalan,,0,45550
1164662,PK,,,32.46017,73.74977,,Norhern Punajb Rawalpindi,,,Sohawa Wraichan,Sohawa Waraichan,"Sohawa Waraichan,Sohawa Wariachan,Sohāwa Wariāchān",0,50301
1164683,PK,,,32.58281,72.26834,,Norhern Punajb Rawalpindi,,,Sodhi,Sodhi,"Sodhi,Sodhi Jaiwali,Sodhi Jaiwāli",0,41110
1166179,PK,,,25.49733,65.73124,,Federal Capial &AJK,,,Sangal,Goth Sangal,"Goth Sangal,Sangal",0,22421
