10862737,UY,12,,-32.56,-57.37633,,Rio Negro,,,Villa Maria,Villa María,"Villa Maria,Villa María",0,65100
3441035,UY,18,,-32.15,-54.95,,Tacuarembo,,,Los Garcia,Poblado Los García,"Los Garcia,Poblado Los Garcia,Poblado Los García",0,45000
3440794,UY,02,,-34.4,-56.33333,,Canelones,,,Rincon De Velazquez,Rincón de Velázquez,,0,90200
3441481,UY,04,,-33.87031,-58.41176,,Colonia,,,Nueva Palmira,Nueva Palmira,"Nuehva-Pal'mira,Nueva Palmira,nwywa palmyra,xin pa er mi la,Нуэва-Пальмира,نوئوا پالمیرا,نویوا پالمیرا,新帕爾米拉",9335,70700
3442072,UY,05,,-32.93333,-55.51667,,Durazno,,,Las Cañas,Las Cañas,"Canas,Cañas,Las Canas,Las Cañas,Puntas de las Canas,Puntas de las Cañas",0,97000
3442072,UY,09,,-32.93333,-55.51667,,Maldonado,,,Las Cañas,Las Cañas,"Canas,Cañas,Las Canas,Las Cañas,Puntas de las Canas,Puntas de las Cañas",0,20400
10098244,UY,13,,-34.82099,-56.31231,,Rivera,,,Paso De La Arena,Paso de la Arena,,0,40100
10098244,UY,17,,-34.82099,-56.31231,,Soriano,,,Paso De La Arena,Paso de la Arena,,0,75100
10098244,UY,10,,-34.82099,-56.31231,,Montevideo,,,Paso De La Arena,Paso de la Arena,,0,12700
10634579,UY,02,,-34.67083,-54.42295,,Canelones,,,Cuchilla De Rocha,Cuchilla de Gazón,"Cuchilla de Gazon,Cuchilla de Gazón",0,91500
3441795,UY,04,,-34.16121,-58.20711,,Colonia,,,Martin Chico,Martín Chico,,0,70100
3442144,UY,08,,-33.75,-55.28333,,Lavalleja,,,Ladrillos,Ladrillos,,0,30000
3442697,UY,03,,-33.93333,-55.68333,,Cerro Largo,,,Infiernillo,El Infiernillo,,0,37000
3441016,UY,13,,-31.5,-55.16667,,Rivera,,,Segarra,Poblado Segarra,"Poblado Segarra,Segarra",0,41100
3443344,UY,18,,-32.4566,-56.30704,,Tacuarembo,,,Cardozo Chico,Cardozo Chico,Cardozo Chico,0,45100
10098033,UY,10,,-34.86414,-56.1761,,Montevideo,,,Brazo Oriental,Brazo Oriental,,0,11700
