3057614,SK,ZI,509,48.78617,18.82946,,Žilinský kraj,Turčianske Teplice,,Sklené,Sklené,"Glaserhay,Sklene,Sklené",0,038 47
3058137,SK,BC,601,48.79994,19.25753,,Banskobystrický kraj,Banská Bystrica,,Podkonice,Podkonice,Podkonice,0,976 13
3058372,SK,ZI,507,49.52721,19.44069,,Žilinský kraj,Námestovo,,Oravská Polhora,Oravská Polhora,"Oravska Polhora,Oravská Polhora,Polhora",0,029 47
3058385,SK,TA,201,47.89977,17.80781,,Trnavský kraj,Dunajská Streda,,Opatovský Sokolec,Opatovský Sokolec,"Apacaszakallas,Apácaszakállas",0,930 28
3058986,SK,BC,,48.33249,19.66708,,Banskobystrický kraj,,,Lučenec,Lučenec,"LUE,Losonc,Losoncz,Lucenec,Luchenec,Lučenec,Лученец",28159,984 03
3060555,SK,ZI,511,49.3073,18.63166,,Žilinský kraj,Žilina,,Dlhé Pole,Dlhé Pole,"Dlhe Pole,Dlhé Pole",0,013 32
3060674,SK,TA,202,48.12902,17.65145,,Trnavský kraj,Galanta,,Čierna Voda,Čierna Voda,"Cierna Voda,Cierne Nekyje,Fekete-Nyek,Fekete-Nyék,Čierna Voda,Čierné Nekyje",0,925 06
3061135,SK,TA,201,48.09079,17.51305,,Trnavský kraj,Dunajská Streda,,Bellova Ves,Bellova Ves,Bellova Ves,0,930 52
723367,SK,PV,703,49.26408,20.49286,,Prešovský kraj,Kežmarok,,Toporec,Toporec,Toporec,0,059 95
723459,SK,BC,609,48.52797,20.02957,,Banskobystrický kraj,Rimavská Sobota,,Striežovce,Striežovce,,0,980 25
723526,SK,KI,,48.94464,20.56153,,Košický kraj,,,Spišská Nová Ves,Spišská Nová Ves,"Iglo,Igló,Neudorf,Spishska Nova Ves,Spiska Nowa Wies,Spiska Nowa Wieś,Spisska,Spisska Nova Ves,Spišská,Spišská Nová Ves,Спишска Нова Вес",39195,052 05
723658,SK,PV,707,49.0385,21.38651,,Prešovský kraj,Prešov,,Šarišská Poruba,Šarišská Poruba,"Sarisska Poruba,Šarišská Poruba",0,082 12
724016,SK,KI,806,48.61133,21.47304,,Košický kraj,Košice-okolie,,Nový Salaš,Nový Salaš,"Novy Salas,Nový Salaš",0,044 17
724032,SK,PV,712,49.33316,21.52861,,Prešovský kraj,Svidník,,Nižný Orlík,Nižný Orlík,"Nizni Orlik,Nizny Orlik,Niznyj Orlich,Nižnyj Orlich,Nižní Orlík,Nižný Orlík",0,090 11
724252,SK,PV,704,49.02684,20.72931,,Prešovský kraj,Levoča,,Lúčka,Lúčka,,0,053 03
724338,SK,PV,710,49.21934,20.94227,,Prešovský kraj,Stará Ľubovňa,,Kyjov,Kyjov,Kyjov,0,065 48
724742,SK,PV,704,48.9978,20.84677,,Prešovský kraj,Levoča,,Harakovce,Harakovce,Harakovce,0,053 05
724967,SK,PV,707,49.06805,21.43805,,Prešovský kraj,Prešov,,Chmeľov,Chmeľov,"Chmel'ov,Chmeľov",0,082 15
725149,SK,PV,712,49.37393,21.54288,,Prešovský kraj,Svidník,,Belejovce,Belejovce,Belejovce,0,089 01
3056573,SK,BC,603,48.85048,19.91152,,Banskobystrický kraj,Brezno,,Závadka nad Hronom,Závadka nad Hronom,,0,976 67
3057334,SK,BC,607,48.41292,19.8906,,Banskobystrický kraj,Poltár,,Sušany,Sušany,"Susany,Sušany",0,980 12
3057920,SK,TA,207,48.49728,17.63405,,Trnavský kraj,Trnava,,Radošovce,Radošovce,"Radosovce,Radošovce",0,919 30
3057941,SK,TA,204,48.63736,17.63348,,Trnavský kraj,Piešťany,,Pustá Ves,Pustá Ves,"Pusta Ves,Pustá Ves",0,922 11
3058388,SK,BC,605,48.18589,18.84481,,Banskobystrický kraj,Krupina,,Opatové Moravce,Opátove Moravce,"Apatmarot,Apátmarót,Opatove Moravce,Opatové Moravce,Opátove Moravce",0,962 71
3058477,SK,TC,304,48.75763,17.8309,,Trenčiansky kraj,Nové Mesto n.Váhom,,Nové Mesto nad Váhom,Nové Mesto nad Váhom,"Nove Mesto nad Vagom,Nove Mesto nad Vahom,Nove-Mesto-nad-Vagom,Nové Mesto nad Váhom,Otura,Vagujhely,Vágújhely,Ótura,Нове Место над Вагом,Нове-Место-над-Вагом",21527,915 01
3058556,SK,NI,406,48.55473,18.11913,,Nitriansky kraj,Topoľčany,,Nemčice,Nemčice,"Nemcice,Nemčice",0,955 01
3058674,SK,NI,405,48.22774,17.93075,,Nitriansky kraj,Šaľa,,Močenok,Močenok,"Mocenok,Močenok,Muceniky,Mučeníky,Sladeckovce,Sládečkovce",0,951 31
3059605,SK,BL,108,48.0598,17.25353,,Bratislavský kraj,Senec,,Kalinkovo,Kalinkovo,"Kalinkovo,Szemet",0,900 43
3059916,SK,NI,402,48.24035,18.6927,,Nitriansky kraj,Levice,,Horša,Horša,"Horhi,Horsa,Horša,Hursa,Hurša",0,934 01
3060489,SK,TA,202,48.26914,17.74994,,Trnavský kraj,Galanta,,Dolná Streda,Dolná Streda,"Dolna Streda,Dolni Streda nad Vahom,Dolnia Streda nad Vahom,Dolnia Streda nad Váhom,Dolná Streda,Dolní Streda nad Váhom",0,925 63
3060579,SK,NI,405,48.1345,17.84872,,Nitriansky kraj,Šaľa,,Diakovce,Diakovce,"Deaki,Deáki,Diakovce",0,925 81
3060713,SK,NI,401,47.80713,18.22691,,Nitriansky kraj,Komárno,,Chotín,Chotín,"Chotin,Chotín,Heteny,Hetin,Hetény,Hetín",0,946 31
3060795,SK,NI,406,48.51091,18.1715,,Nitriansky kraj,Topoľčany,,Čeľadince,Čeľadince,"Cel'adince,Čeľadince",0,956 16
3061280,SK,BC,606,48.41157,19.43282,,Banskobystrický kraj,Lučenec,,Ábelová,Ábelová,"Abelfalva,Abelova,Ábelfalva,Ábelová",0,985 13
723612,SK,BC,609,48.29002,20.08642,,Banskobystrický kraj,Rimavská Sobota,,Širkovce,Širkovce,"Serke,Sirkovce,Širkovce",0,980 02
723685,SK,KI,809,48.77799,22.16345,,Košický kraj,Sobrance,,Ruskovce,Ruskovce,Ruskovce,0,072 42
723696,SK,KI,809,48.85574,22.29621,,Košický kraj,Sobrance,,Ruská Bystrá,Ruská Bystrá,"Ruska Bystra,Ruská Bystrá",0,072 64
723941,SK,KI,810,48.85376,20.38754,,Košický kraj,Spišská Nová Ves,,Palcmanská Maša,Palcmanská Maša,"Palcmanska-Maska,Palcmanska-Maška",0,053 76
724351,SK,PV,712,49.31835,21.439,,Prešovský kraj,Svidník,,Kurimka,Kurimka,Kurimka,0,090 16
724422,SK,KI,811,48.56416,21.72413,,Košický kraj,Trebišov,,Kožuchov,Kožuchov,"Kozuchov,Kožuchov",0,076 01
724575,SK,PV,713,48.99461,21.74483,,Prešovský kraj,Vranov nad Topľou,,Jasenovce,Jasenovce,"Jasenovce,Jesenovce",0,094 05
