3623925,CR,01,204,9.95882,-84.46899,20402,Provincia de Alajuela,San Mateo,Desmonte,Desmonte,Desmonte,,0,20402
3622881,CR,04,401,10.00695,-84.13396,40102,Provincia de Heredia,Heredia,Mercedes,Mercedes,Mercedes,"Mercedes,Mercedes Norte",26007,40102
3621588,CR,01,205,10.01044,-84.37439,20507,Provincia de Alajuela,Atenas,Santa Eulalia,Santa Eulalia,Santa Eulalia,,0,20507
3621692,CR,02,307,9.86924,-83.90415,30701,Provincia de Cartago,Oreamuno,San Rafael,San Rafael,San Rafael,,0,30701
3623938,CR,08,104,9.8785,-84.34168,10407,Provincia de San José,Puriscal,Desamparaditos,Desamparaditos,Desamparaditos,,0,10407
3621973,CR,08,104,9.85697,-84.2983,10408,Provincia de San José,Puriscal,San Antonio,San Antonio,San Antonio,,0,10408
3622022,CR,01,201,10.07404,-84.21551,20107,Provincia de Alajuela,Alajuela,Sabanilla,Sabanilla,Sabanilla,"Sabanilla,Sabanilla de Pampas",1015,20107
3621224,CR,02,303,9.90644,-83.9876,30301,Provincia de Cartago,La Unión,Tres Ríos,Tres Ríos,Tres Ríos,"La Union,La Unión,Tres Rios,Tres Ríos",10430,30301
3621520,CR,01,207,10.02275,-84.4442,20704,Provincia de Alajuela,Palmares,Santiago,Santiago,Santiago,,2107,20704
3622035,CR,07,608,8.81814,-82.90911,60802,Provincia de Puntarenas,Coto Brus,Sabalito,Sabalito,Sabalito,Sabalito,0,60802
3624291,CR,02,306,9.88673,-83.80696,30602,Provincia de Cartago,Alvarado,Cervantes,Cervantes,Cervantes,Cervantes,0,30602
8015510,CR,08,102,9.93425,-84.15956,10203,Provincia de San José,Escazú,San Rafael,San Rafael,San Rafael,,0,10203
3621732,CR,08,120,9.68323,-84.0405,12001,Provincia de San José,León Cortés,San Pablo,San Pablo,San Pablo,,0,12001
3622228,CR,07,601,9.97625,-84.83836,60101,Provincia de Puntarenas,Puntarenas,Puntarenas,Puntarenas,Puntarenas,"JAP,Pountarenas,Puntarenas,Puntarenasas,peng ta lei na si,puntalenaseu,puntarenasu,pwntarynas,pwntrns,Πουνταρένας,Пунтаренас,Պունտարենաս,פונטרנס,پونتاریناس,プンタレナス,蓬塔雷納斯,푼타레나스",35650,60101
3623486,CR,04,401,10.00236,-84.11651,40101,Provincia de Heredia,Heredia,Heredia,Heredia,Heredia,"Ciudad de Heredia,Ehredia,Ehredija,Eredia,Eredija,Heredia,Heredija,Heridia,San Francisco de Heredia,ai lei di ya,eledia,Ερέδια,Ередия,Эредиа,Эредия,Էրեդիա,ארדיה,ایریدیا، کوسٹاریکا,埃雷迪亞,에레디아",21947,40101
3623032,CR,04,408,9.99844,-84.15448,40803,Provincia de Heredia,Flores,Llorente,Llorente,Llorente,,6626,40803
3622075,CR,01,201,10.00299,-84.19039,20109,Provincia de Alajuela,Alajuela,Río Segundo,Río Segundo,Río Segundo,"Rio Segundo,Río Segundo,Santiago Este",0,20109
3623101,CR,08,109,9.93333,-84.2,10904,Provincia de San José,Santa Ana,Uruca,Uruca,Uruca,,0,10904
3621711,CR,01,208,10.07911,-84.24788,20801,Provincia de Alajuela,Poás,San Pedro,San Pedro,San Pedro,"San Pedro,San Pedro de Poas",0,20801
3621879,CR,01,202,10.08339,-84.44467,20207,Provincia de Alajuela,San Ramón,San Isidro,San Isidro,San Isidro,,0,20207
3622159,CR,08,108,9.96104,-83.94839,10806,Provincia de San José,Goicoechea,Rancho Redondo,Rancho Redondo,Rancho Redondo,,0,10806
3623621,CR,01,207,10.05218,-84.44699,20707,Provincia de Alajuela,Palmares,La Granja,La Granja,Granja,"Granja,La Granja",0,20707
