3445731,BR,18,4128401,-23.1975,-50.79639,,Parana,,,Uraí,Uraí,Pirianito,0,86280-000
3452779,BR,27,3540606,-23.21472,-47.52389,,Sao Paulo,,,Porto Feliz,Porto Feliz,"Portu-Felis,Порту-Фелис",41015,18540-000
6318288,BR,15,3159357,-19.87444,-42.13194,,Minas Gerais,,,Santa Rita de Minas,Santa Rita de Minas,,0,35326-000
3454530,BR,15,3149002,-20.83028,-42.15417,,Minas Gerais,,,Pedra Dourada,Pedra Dourada,,0,36847-000
6317123,BR,18,4107652,-25.6575,-49.30806,,Parana,,,Fazenda Rio Grande,Fazenda Rio Grande,,0,83820-000
3391196,BR,16,1506104,-0.94028,-47.11639,,Para,,,Primavera,Primavera,,0,68707-000
3461923,BR,15,3128204,-20.57083,-43.0075,,Minas Gerais,,,Guaraciaba,Guaraciaba,,0,35436-000
3466752,BR,15,3115102,-20.58306,-46.92194,,Minas Gerais,,,Cássia,Cássia,Santa Rita de Cassia,14391,37980-000
3398658,BR,06,2304905,-3.91333,-40.38333,,Ceara,,,Groaíras,Groaíras,"Guimaraes,Guimarães,Riacho do Guimaraes,Riacho do Guimarães",0,62190-000
3449950,BR,15,3158409,-21.28722,-42.55722,,Minas Gerais,,,Santana de Cataguases,Santana de Cataguases,Santa Anna de Cataguazes,0,36795-000
