2610959,DK,82,657,56.26725,8.32167,,Region Midtjylland,Herning Kommune,,Ulfborg,Ulfborg,"Ulborg,Ulfborg,Ulfkaer,Ulfkær,Ulvborg Stationsby",1994,6990
2610959,DK,82,661,56.26725,8.32167,,Region Midtjylland,Holstebro Kommune,,Ulfborg,Ulfborg,"Ulborg,Ulfborg,Ulfkaer,Ulfkær,Ulvborg Stationsby",1994,6990
2610959,DK,82,665,56.26725,8.32167,,Region Midtjylland,Lemvig Kommune,,Ulfborg,Ulfborg,"Ulborg,Ulfborg,Ulfkaer,Ulfkær,Ulvborg Stationsby",1994,6990
2623909,DK,83,480,55.38952,10.26287,,Region Syddanmark,Nordfyns Kommune,,Blommenslyst,Blommenslyst,Blommenslyst,0,5491
2623909,DK,83,461,55.38952,10.26287,,Region Syddanmark,Odense Kommune,,Blommenslyst,Blommenslyst,Blommenslyst,0,5491
2625001,DK,83,492,54.88803,10.41117,,Region Syddanmark,Ærø Kommune,,Ærøskøbing,Ærøskøbing,"AEroskiobing,AEroskjobing,AEroskobing,Æroskiobing,Æröskjöbing,Ærøskøbing",951,5970
2620320,DK,84,210,55.92791,12.30081,,Region Hovedstaden,Fredensborg Kommune,,Hillerød,Hillerød,"Hillerod,Hillerød,Khillerod,hylrwd,Хиллерод,הילרוד",30853,3400
2620320,DK,84,201,55.92791,12.30081,,Region Hovedstaden,Allerød Kommune,,Hillerød,Hillerød,"Hillerod,Hillerød,Khillerod,hylrwd,Хиллерод,הילרוד",30853,3400
2620320,DK,84,219,55.92791,12.30081,,Region Hovedstaden,Hillerød Kommune,,Hillerød,Hillerød,"Hillerod,Hillerød,Khillerod,hylrwd,Хиллерод,הילרוד",30853,3400
2620587,DK,84,183,55.64951,12.19827,,Region Hovedstaden,Ishøj Kommune,,Hedehusene,Hedehusene,Hedehusene,0,2640
2620587,DK,85,253,55.64951,12.19827,,Region Sjælland,Greve Kommune,,Hedehusene,Hedehusene,Hedehusene,0,2640
2620587,DK,85,265,55.64951,12.19827,,Region Sjælland,Roskilde Kommune,,Hedehusene,Hedehusene,Hedehusene,0,2640
2620587,DK,84,169,55.64951,12.19827,,Region Hovedstaden,Høje-Taastrup Kommune,,Hedehusene,Hedehusene,Hedehusene,0,2640
2622439,DK,85,326,55.71296,11.30446,,Region Sjælland,Kalundborg Kommune,,Eskebjerg,Eskebjerg,"Eskebierg,Eskebjaerg,Eskebjerg,Eskebjærg",0,4593
2623073,DK,85,360,54.76245,11.18727,,Region Sjælland,Lolland Kommune,,Dannemare,Dannemare,Dannemare,0,4983
2610479,DK,85,360,54.85701,11.27131,,Region Sjælland,Lolland Kommune,,Vesterborg,Vesterborg,,0,4953
2618545,DK,84,223,55.91179,12.49952,,Region Hovedstaden,Hørsholm Kommune,,Kokkedal,Kokkedal,"Kokkedal',Коккедаль",0,2980
2618545,DK,84,210,55.91179,12.49952,,Region Hovedstaden,Fredensborg Kommune,,Kokkedal,Kokkedal,"Kokkedal',Коккедаль",0,2980
2619216,DK,85,265,55.75295,12.10315,,Region Sjælland,Roskilde Kommune,,Jyllinge,Jyllinge,Jyllinge,9981,4040
2621449,DK,81,851,56.9943,9.99085,,Region Nordjylland,Aalborg Kommune,,Gistrup,Gistrup,Gistrup,3622,9260
2621449,DK,81,840,56.9943,9.99085,,Region Nordjylland,Rebild Kommune,,Gistrup,Gistrup,Gistrup,3622,9260
2623028,DK,85,340,55.53133,11.4925,,Region Sjælland,Sorø Kommune,,Dianalund,Dianalund,Dianalund,3605,4293
2623028,DK,85,326,55.53133,11.4925,,Region Sjælland,Kalundborg Kommune,,Dianalund,Dianalund,Dianalund,3605,4293
2624212,DK,82,751,56.06025,10.21179,,Region Midtjylland,Aarhus Kommune,,Beder,Beder,"Beder,Бедер",4214,8330
2611872,DK,85,320,55.16497,11.97866,,Region Sjælland,Faxe Kommune,,Tappernøje,Tappernøje,"Tappernoje,Tappernøje",0,4733
2611872,DK,85,370,55.16497,11.97866,,Region Sjælland,Næstved Kommune,,Tappernøje,Tappernøje,"Tappernoje,Tappernøje",0,4733
