3204185,HR,,,45.35,16.38333,,Sisačko-Moslavačka,,Blinja,Bijelnik,Bijelnik,"Bednik,Bijelnik",47,44231
3214722,HR,,,45.41306,15.03333,,Primorsko-Goranska,,Moravice,Mlinari,Mlinari Vučinci,,0,51325
3239267,HR,,,45.37056,17.98472,,Požeško-Slavonska,,Čaglin,Jasik,Donji Jasik,,0,34350
3187792,HR,,,46.13333,15.86667,,Krapinsko-Zagorska,,Krapina,Lazi Krapinski,Vidovec Krapinski,"Krapinski Vidovec,Vidovec Krapinski",215,49000
3187792,HR,,,46.13333,15.86667,,Krapinsko-Zagorska,,Krapina,Vidovec Krapinski,Vidovec Krapinski,"Krapinski Vidovec,Vidovec Krapinski",215,49000
3188368,HR,,,45.6275,18.77056,,Osječko-Baranjska,,Bilje,Vardarac,Vardarac,Vardarac,630,31327
3190940,HR,,,45.81833,17.18139,,Bjelovarsko-Bilogorska,,Veliki Grđevac,Sibenik,Sibenik,,19,43270
3192070,HR,,,42.5125,18.34528,,Dubrovačko-Neretvanska,,Gruda,Radovčići,Srednji Radovčići,"Radovcic,Radovcici,Radovčić,Radovčići,Srednji Radovcici,Srednji Radovici,Srednji Radovići,Srednji Radovčići",0,20215
3192832,HR,,,45.63333,15.43333,,Krapinsko-Zagorska,,Klanjec,Police,Police-Pirišće,"Police,Police-Pirisce,Police-Pirišće",0,49290
3192832,HR,,,45.63333,15.43333,,Karlovačka,,Kamanje,Police Pirišće,Police-Pirišće,"Police,Police-Pirisce,Police-Pirišće",0,47282
3193630,HR,,,44.08333,15.85,,Šibensko-Kninska,,Siverić,Parčić,Parčić,"Parcic,Parčić",0,22321
3193630,HR,,,44.08333,15.85,,Šibensko-Kninska,,Kistanje,Parčić,Parčić,"Parcic,Parčić",0,22305
3193788,HR,,,44.86944,15.2375,,Ličko-Senjska,,Otočac,Otočac,Otočac,"Otocac,Otochac,Otocsan,Otocsán,Otočac,ao tuo cha ci,atchats,Оточац,ئۆتۆچاتس,اتچاتس,奧托查茨",4375,53220
3194550,HR,,,45.88333,16.31667,,Zagrebačka,,Lonjica,Negovec,Negovec,,176,10341
3194763,HR,,,42.81861,17.85722,,Dubrovačko-Neretvanska,,Slano,Mravnica,Mravnica,,38,20232
3194995,HR,,,45.71111,18.7225,,Osječko-Baranjska,,Kneževi Vinogradi,Mitrovac,Mitrovac,"Mitrovac,Mitrovac Pustara",20,31309
3195671,HR,,,45.52944,14.6575,,Primorsko-Goranska,,Gerovo,Mali Lug,Mali Lug,Mali Lug,79,51304
3197073,HR,,,43.58444,16.04528,,Šibensko-Kninska,,Široke,Kruševo,Kruševo,"Krusevo,Kruševo",79,22204
3197420,HR,,,43.6375,16.58194,,Splitsko-Dalmatinska,,Dicmo,Dicmo,Dicmo,"Dicmo Kraj,Kraj,Kraj Dicmo",0,21232
3198632,HR,,,45.04806,15.20639,,Ličko-Senjska,,Jezerane,Jezerane,Jezerane,"Jezerana,Jezerane,Jezerine",311,53262
3200862,HR,,,44.9275,13.80361,,Istarska,,Fažana,Fažana,Fažana,"Fasana,Fasana d'Istria,Fasana d’Istria,Fazana,Fažana",3065,52212
3201259,HR,,,45.14194,16.39611,,Sisačko-Moslavačka,,Divuša,Draškovac,Draškovac,,22,44435
3202651,HR,,,42.85139,17.66694,,Dubrovačko-Neretvanska,,Ston,Česvinica,Česvinica,,55,20230
3203360,HR,,,45.8675,16.84083,,Bjelovarsko-Bilogorska,,Bjelovar,Brezovac,Brezovac,,1080,43000
3204187,HR,,,45.56667,17.9,,Virovitičko-Podravska,,Orahovica,Bijeljevina Orahovička,Bijeljevina Orahovička,"Beljevina,Bijeljevina Orahovicka,Bijeljevina Orahovička,Orahovicka Bijeljevina,Orahovička Bijeljevina",37,33515
3217465,HR,,,44.56556,14.32722,,Primorsko-Goranska,,Mali Lošinj,Male Srakane,Srakane Male,,0,51550
3287506,HR,,,43.13528,17.51583,,Dubrovačko-Neretvanska,,Nova Sela,Pozla Gora,Pozla Gora,,0,20278
11071331,HR,,,43.02072,16.11967,,Splitsko-Dalmatinska,,Podšpilje,Podhumlje,Podhumlje,,32,21483
3188450,HR,,,45.24778,16.64889,,Sisačko-Moslavačka,,Šaš,Utolica,Utolica,Utolica,0,44222
3188491,HR,,,45.36667,15.31667,,Karlovačka,,Bosiljevo,Umol,Umol,,37,47251
3189834,HR,,,45.39167,18.08278,,Požeško-Slavonska,,Čaglin,Stojčinovac,Stojčinovac,,4,34350
3190176,HR,,,46.32944,16.27889,,Varaždinska,,Sračinec,Sračinec,Sračinec,"Sracinec,Sračinec",3743,42209
3190643,HR,,,45.96267,16.02056,,Krapinsko-Zagorska,,Gornja Stubica,Slani Potok,Slani Potok,,381,49245
3192342,HR,,,44.62371,14.97248,,Ličko-Senjska,,Jablanac,Prizna,Prizna,"Prizka,Prizna",45,53287
3192698,HR,,,45.36778,17.92806,,Požeško-Slavonska,,Bektež,Poreč,Poreč,,119,34343
3194102,HR,,,43.48139,16.97611,,Splitsko-Dalmatinska,,Lovreć,Opanci,Opanci,,321,21257
3195877,HR,,,45.70639,17.43611,,Virovitičko-Podravska,,Pivnica Slavonska,Mala Trapinska,Mala Babina Gora,,32,33533
3195877,HR,,,45.70639,17.43611,,Bjelovarsko-Bilogorska,,Đulovac,Mala Babina Gora,Mala Babina Gora,,32,43532
3197733,HR,,,45.40472,18.61389,,Osječko-Baranjska,,Ernestinovo,Koprivna,Koprivna,,113,31215
3198241,HR,,,44.15083,15.47306,,Zadarska,,Smilčić,Donji Kašić,Donji Kašić,,63,23424
3200097,HR,,,43.39314,17.17953,,Splitsko-Dalmatinska,,Kamenmost,Podbablje Gornje,Podbablje,"Gornje Podbablje,Gornje Podbalje,Podbablje,Podbablje Gornje",0,21262
3202511,HR,,,45.725,18.06167,,Osječko-Baranjska,,Viljevo,Čret Viljevski,Cret Viljevski,"Cret Pustara,Cret Viljevski,Viljevski Cret,Viljevski Čret,Čret Pustara",80,31531
3202689,HR,,,45.41667,15.6,,Karlovačka,,Barilović,Cerovac Barilovički,Cerovac Barilovički,"Barilovicki Cerovac,Barilovićki Cerovac,Cerovac,Cerovac Barilovicki,Cerovac Barilovički",0,47252
3202689,HR,,,45.41667,15.6,,Karlovačka,,Tušilović,Cerovac Vukmanički,Cerovac Barilovički,"Barilovicki Cerovac,Barilovićki Cerovac,Cerovac,Cerovac Barilovicki,Cerovac Barilovički",0,47241
3202831,HR,,,45.35194,14.48389,,Primorsko-Goranska,,Čavle,Čavle,Čavle,"Cavle,Čavle",1254,51219
3204284,HR,,,45.25167,13.89972,,Istarska,,Pazin,Beram,Beram,"Beram,Vermo",234,52000
3204413,HR,,,45.84611,18.85,,Osječko-Baranjska,,Batina,Batina,Batina,"Batina,Kiskoszeg,Kisköszeg",879,31306
3209381,HR,,,45.80833,15.81667,,Zagrebačka,,Bestovje,Bestovje,Bestovje,Bestovje,2402,10437
3214667,HR,,,43.44613,17.24064,,Splitsko-Dalmatinska,,Imotski,Donji Vinjani,Donji Vinjani,"Doni Vinani,Doni Vinjani,Donji Vinjani,Дони Виняни,Доні Виняни,Доњи Вињани",2169,21260
3217543,HR,,,44.62194,15.44056,,Ličko-Senjska,,Perušić,Klenovac,Klenovac,,32,53202
3188135,HR,,,44.78306,14.92528,,Ličko-Senjska,,Sveti Juraj,Velike Brisnice,Velike Brisnice,"Brisnice Velike,Velike Brisnice",0,53284
3188709,HR,,,45.89771,15.75379,,Zagrebačka,,Donja Pušća,Hruševec Pušćanski,Trstenik Pušćanski,"Puscanski Trstenik,Pušćanski Trstenik,Trstenik,Trstenik Puscanski,Trstenik Pušćanski",0,10294
3188709,HR,,,45.89771,15.75379,,Zagrebačka,,Donja Pušća,Žlebec Pušćanski,Trstenik Pušćanski,"Puscanski Trstenik,Pušćanski Trstenik,Trstenik,Trstenik Puscanski,Trstenik Pušćanski",0,10294
3188709,HR,,,45.89771,15.75379,,Zagrebačka,,Prigorje Brdovečko,Trstenik Pušćanski,Trstenik Pušćanski,"Puscanski Trstenik,Pušćanski Trstenik,Trstenik,Trstenik Puscanski,Trstenik Pušćanski",0,10291
3189386,HR,,,45.79833,15.78056,,Zagrebačka,,Sveta Nedjelja,Sveta Nedjelja,Sveta Nedjelja,"Nedjelja,Sveta Nedelja,Sveta Nedjelja",1338,10431
3190927,HR,,,45.35,15.46667,,Karlovačka,,Barilović,Siča,Siča,,154,47252
3193377,HR,,,45.20611,14.04278,,Istarska,,Pićan,Pićan,Pićan,"Padena,Pedena,Pican,Pićan",0,52332
3194124,HR,,,45.48333,17.18333,,Požeško-Slavonska,,Badljevina,Omanovac,Omanovac,,147,34552
3194756,HR,,,43.65,16.11667,,Šibensko-Kninska,,Perković,Mravnica,Mravnica,,70,22205
3195609,HR,,,45.09417,14.04194,,Istarska,,Labin,Mali Turini,Mali Turini,"Mali Turini,Turrini Piccole",39,52220
3195609,HR,,,45.09417,14.04194,,Istarska,,Labin,Mali Golji,Mali Turini,"Mali Turini,Turrini Piccole",39,52220
3196217,HR,,,45.365,16.72222,,Sisačko-Moslavačka,,Gušće,Lonja,Lonja,,111,44203
3196697,HR,,,45.58556,16.21139,,Sisačko-Moslavačka,,Lekenik,Lekenik,Lekenik,"Erdetski Lekenik,Lekenik,Turopoljski Lekenik",1866,44272
3196717,HR,,,45.96667,16.1,,Krapinsko-Zagorska,,Marija Bistrica,Laz Stubički,Laz Stubički,"Laz,Laz Stubicki,Laz Stubički,Stubicki Laz,Stubički Laz",267,49246
3197480,HR,,,42.77639,17.46417,,Dubrovačko-Neretvanska,,Babino Polje,Kozarica,Kozarica,Kozarica,28,20225
3197594,HR,,,45.23167,16.53917,,Sisačko-Moslavačka,,Hrvatska Kostajnica,Hrvatska Kostajnica,Hrvatska Kostajnica,"Castanopolis,Hrvatska Kostajnica,Khorvats'ka Kostajnicja,Khrvatska Kostajnica,Khrvatska-Kostajnica,Kostajnica,Kosztainicza,Kosztajnica,ke si ta yi ni cha,khrwatska kstaynytsa,Хорватська Костайниця,Хрватска Костайница,Хрватска Костајница,Хрватска-Костайница,خرواتسکا کستاینیتسا,خرڤاتسکا کۆستاینیتسا,フルヴァツカ・コスタイニツァ,科斯塔伊尼察",2746,44430
3198008,HR,,,45.33972,17.89917,,Požeško-Slavonska,,Sesvete (kod Požege),Knežci,Knežci,"Knesci,Knezci,Knešci,Knežci",61,34312
3198078,HR,,,46.27028,16.07,,Varaždinska,,Klenovnik,Klenovnik,Klenovnik,Klenovnik,1056,42244
3198216,HR,,,43.55,16.38333,,Splitsko-Dalmatinska,,Kaštel Kambelovac,Kaštel Kambelovac,Kaštel Kambelovac,"Kambelovac,Kastel Kambelovac,Kastel Kamblelovac,Kaštel Kambelovac,Kaštel Kamblelovac,Selo Kastel Kambelovac,Selo Kaštel Kambelovac",5027,21214
3198291,HR,,,45.33278,18.68556,,Vukovarsko-Srijemska,,Jarmina,Karadžićevo,Karadžićevo,"Karadicevo,Karadzicevo,Karadžićevo,Karađićevo,Krizevci,Krizevci Vinkovacki,Križevci,Križevci Vinkovački",194,32280
3199989,HR,,,46.13036,16.21852,,Krapinsko-Zagorska,,Hraščina-Trgovišće,Gornji Kraljevec,Gornji Kraljevec,,353,49283
3199989,HR,,,46.13036,16.21852,,Krapinsko-Zagorska,,Budinšćina,Gornji Kraljevec /dio/,Gornji Kraljevec,,353,49284
3201919,HR,,,45.86091,16.09712,,Zagrebačka,,Sesvete,Dobrodol,Dobrodol,,0,10360
3204121,HR,,,43.94333,15.45194,,Zadarska,,Biograd na moru,Biograd na moru,Biograd na Moru,"Biograd,Biograd na Moru,Biograd-na-Moru,Blandona,Zaravecchia,bi ao ge lei na mo lu,bywgrad na mrw,bywgrad na mwrw,Биоград на Мору,Биоград-на-Мору,Біоград-на-Мору,Բիոգրադ նա Մորու,بیوگراد نا مرو,بیوگراد نا مورو,بیۆگراد نا مۆرو,ビオグラード・ナ・モル,比奧格勒納莫魯",5285,23210
3209377,HR,,,45.78333,15.73333,,Zagrebačka,,Samobor,Kladje,Kladje,,829,10430
3213278,HR,,,43.57111,15.99056,,Šibensko-Kninska,,Široke,Vadalj,Vadalj,,93,22204
3217166,HR,,,43.44944,16.08861,,Splitsko-Dalmatinska,,Drvenik Veliki,Drvenik Mali,Mali Drvenik,,0,21225
3218474,HR,,,44.97294,14.72795,,Primorsko-Goranska,,Baška,Batomalj,Batomalj,,141,51523
3235802,HR,,,45.35389,17.62694,,Požeško-Slavonska,,Požega,Emovački Lug,Emovački Lug,"Emovacki Lug,Emovački Lug,Jaguplije Emovacki Lug,Jaguplije Emovački Lug",32,34000
3273555,HR,,,44.83528,15.45472,,Ličko-Senjska,,Vrhovine,Gornje Vrhovine,Gornje Vrhovine,Gornje Vrhovine,0,53223
3187820,HR,,,45.61667,16.53333,,Zagrebačka,,Novoselec,Vezišće,Vezišće,,0,10315
3191518,HR,,,45.08,13.64,,Istarska,,Rovinj (Rovigno),Rovinj,Rovinj,"Arupinum,Rovigno,Rovigno d'Istria,Rovigno d’Istria,Rovin,Rovin',Rovini,Rovinj,Rovinji,lobin,luo wei ni,rovu~ini,rwbyny,rwfynj,rwwyny,Ρόβινι,Ровин,Ровинь,Ровињ,Ровінь,רוביני,روفينج,رووینی,ロヴィニ,羅維尼,로빈",13533,52210
3192270,HR,,,43.62278,16.5,,Splitsko-Dalmatinska,,Klis,Prugovo,Prugovo,"Donje Prugodo,Donje Prugovo,Prugovo,Prugovo donje",0,21231
3192507,HR,,,45.97592,16.38744,,Međimurska,,Macinec,Preseka,Preseka,"Comuna Preseka,Hetvezer,Hétvezér,Preseka,Пресека",0,40306
3192507,HR,,,45.97592,16.38744,,Zagrebačka,,Preseka,Preseka,Preseka,"Comuna Preseka,Hetvezer,Hétvezér,Preseka,Пресека",0,10346
3193535,HR,,,45.38472,16.24611,,Sisačko-Moslavačka,,Donja Bačuga,Pecki,Pecki,,84,44205
3196809,HR,,,45.41667,15.6,,Karlovačka,,Tušilović,Ladvenjak,Ladvenjak,Ladvenjak,382,47241
3197879,HR,,,45.2775,13.70306,,Istarska,,Višnjan,Kolumbera,Kolumbera,"Colombera,Cotombera,Kolombera,Kolumbera",29,52463
3199573,HR,,,45.23583,17.88111,,Brodsko-Posavska,,Sibinj,Grgurevići,Grgurevići,,122,35252
3199896,HR,,,45.6,16.11667,,Sisačko-Moslavačka,,Lekenik,Gornji Vukojevac,Gornji Vukojevac,,67,44272
3200110,HR,,,46.14288,16.30933,,Varaždinska,,Novi Marof,Gornje Makojišće,Gornje Makojišće,,400,42220
3201541,HR,,,45.63333,17.95,,Virovitičko-Podravska,,Zdenci,Donje Predrijevo,Donje Predrijevo,"Donje Predrievo,Donje Predrijevo",106,33513
3202609,HR,,,45.18333,17.7,,Brodsko-Posavska,,Oriovac,Ciglenik,Ciglenik,,159,35250
3204365,HR,,,45.30361,14.8975,,Primorsko-Goranska,,Mrkopalj,Begovo Razdolje,Begovo Razdolje,Begovo Razdolje,48,51315
3209467,HR,,,43.54419,16.27968,,Splitsko-Dalmatinska,,Trogir,Plano,Plano,,553,21220
3217291,HR,,,44.57222,15.125,,Ličko-Senjska,,Brušane,Došen Dabar,Došen-Dabar,,0,53206
3276268,HR,,,45.23167,16.02083,,Sisačko-Moslavačka,,Mali Obljaj,Mali Obljaj,Mali Obljaj,,0,44402
3187752,HR,,,45.35667,17.54917,,Požeško-Slavonska,,Brestovac,Vilić Selo,Vilić Selo,"Vilic Selo,Vilić Selo",157,34322
3187956,HR,,,45.67333,17.10917,,Bjelovarsko-Bilogorska,,Veliki Zdenci,Veliki Zdenci,Veliki Zdenci,"Veliki Zdenci,Zdenci-veliki",914,43293
3188615,HR,,,44.78556,15.50111,,Ličko-Senjska,,Vrhovine,Turjanski,Turjanski,,0,53223
3188870,HR,,,45.47048,15.91447,,Sisačko-Moslavačka,,Gvozd,Trepča,Trepča,,0,44410
3188882,HR,,,45.71667,16.31667,,Zagrebačka,,Posavski Bregi,Trebovec,Trebovec,,347,10311
3189968,HR,,,46.2,16.05,,Krapinsko-Zagorska,,Novi Golubovec,Stari Golubovec,Stari Golubovec,"Ruglja Stari Golubovec,Stari Golubovec",0,49255
3190443,HR,,,43.9325,15.90472,,Šibensko-Kninska,,Đevrske,Smrdelje,Smrdelje,Smrdelje,111,22319
3192722,HR,,,45.65,17.56667,,Virovitičko-Podravska,,Voćin,Popovac,Popovac Voćinski,"Popovac,Popovac Vocinski,Popovac Voćinski,Popovac Vrcinski,Popovac Vrčinski,Vocinski Popovac,Voćinski Popovac",0,33522
3193834,HR,,,45.67528,16.82694,,Bjelovarsko-Bilogorska,,Trnovitički Popovac,Oštri Zid,Oštri Zid,,102,43233
3194172,HR,,,43.95056,16.08222,,Šibensko-Kninska,,Oklaj,Oklaj,Oklaj,Oklaj,0,22303
3195740,HR,,,45.65,17.31667,,Bjelovarsko-Bilogorska,,Veliki Bastaji,Mali Bastaji,Mali Bastaji,"Bastaji Mali,Mali Bastaji",112,43531
3195901,HR,,,45.23495,13.77171,,Istarska,,Višnjan,Majkusi,Majkusi,"Ferletta,Maicuzzi,Majkusi",26,52463
3196573,HR,,,45.51667,15.93333,,Zagrebačka,,Pokupsko,Lijevi Štefanki,Lijevi Štefanki,"Lijevi Stefanki,Lijevi Štefanki",218,10414
3196742,HR,,,45.34722,17.95472,,Požeško-Slavonska,,Čaglin,Latinovac,Latinovac,,68,34350
3197997,HR,,,45.75028,18.73306,,Osječko-Baranjska,,Kneževi Vinogradi,Kneževi Vinogradi,Kneževi Vinogradi,"Knezevi Vinogradi,Kneževi Vinogradi",4,31309
3199061,HR,,,45.14889,14.32167,,Primorsko-Goranska,,Beli,Ivanje,Ivanje,"Ivagne,Ivanje",3,51559
3199737,HR,,,45.91111,16.48278,,Zagrebačka,,Gradec,Gradec,Gradec,"Comuna Gradec,Gradec,Gradec kod Krizevaca,Gradec kod Križevaca,Gradeci,Градец",490,10345
3199815,HR,,,44.98083,15.6625,,Karlovačka,,Drežnik Grad,Grabovac Drežnički,Grabovac,,0,47246
3199815,HR,,,44.98083,15.6625,,Karlovačka,,Rakovica,Grabovac,Grabovac,,0,47245
3200118,HR,,,45.7,17.58333,,Virovitičko-Podravska,,Slatina,Novo Kusonje,Gornje Kusonje,,13,33520
3200118,HR,,,45.7,17.58333,,Virovitičko-Podravska,,Slatina,Gornje Kusonje,Gornje Kusonje,,13,33520
3200328,HR,,,46.38417,16.68083,,Međimurska,,Goričan,Goričan,Goričan,"Gorican,Goričan,Muracsany,Muracsány",3163,40324
3200723,HR,,,45.42861,13.62278,,Istarska,,Buje (Buie),Gamboci,Gamboci,"Gamboc,Gamboc I Dio,Gamboci,Gambozzi",0,52460
3200726,HR,,,45.41667,15.5,,Karlovačka,,Duga Resa,Mihalić Selo,Galović-Selo,,0,47250
3200726,HR,,,45.41667,15.5,,Karlovačka,,Generalski Stol,Mateško Selo,Galović-Selo,,0,47262
3200726,HR,,,45.41667,15.5,,Karlovačka,,Duga Resa,Galović Selo,Galović-Selo,,0,47250
3200726,HR,,,45.41667,15.5,,Karlovačka,,Barilović,Carevo Selo,Galović-Selo,,0,47252
3200726,HR,,,45.41667,15.5,,Karlovačka,,Duga Resa,Banjsko Selo,Galović-Selo,,0,47250
3200726,HR,,,45.41667,15.5,,Karlovačka,,Duga Resa,Frketić Selo,Galović-Selo,,0,47250
3201066,HR,,,43.735,15.94806,,Šibensko-Kninska,,Šibenik,Dubrava kod Šibenika,Dubrava,"Dubrava,Dubrava kod Sbenika,Dubrava kod Šbenika",0,22000
3203110,HR,,,45.97417,17.05194,,Koprivničko-Križevačka,,Đurđevac,Budrovac,Budrovac,"Budrovac,Budrovec",373,48350
3215786,HR,,,46.04917,16.07222,,Krapinsko-Zagorska,,Brestovec Orehovički,Brestovec Orehovički,Brestovec,,0,49228
3277965,HR,,,43.75361,16.64417,,Splitsko-Dalmatinska,,Sinj,Čitluk,Čitluk,"Citluk,Čitluk",488,21230
3281016,HR,,,45.18524,16.34036,,Sisačko-Moslavačka,,Brđani Šamarički,Rudeži,Rudeži,,1,44441
7732830,HR,,,45.51353,15.72568,,Karlovačka,,Rečica,Luka Pokupska,Blatnica Pokupska,,31,47203
7732830,HR,,,45.51353,15.72568,,Karlovačka,,Šišljavić,Blatnica Pokupska,Blatnica Pokupska,,31,47204
8505062,HR,,,45.97585,15.93238,,Krapinsko-Zagorska,,Stubičke Toplice,Stubičke Toplice,Stubičke Toplice,,1845,49244
8604560,HR,,,45.72626,16.12544,,Zagrebačka,,Novo Čiče,Lazina Čička,Lazina Čička,,566,10415
11071345,HR,,,45.28982,14.26129,,Primorsko-Goranska,,Lovran,Liganj,Liganj,,336,51415
3186434,HR,,,46.01514,16.19634,,Zagrebačka,,Sveti Ivan Zelina,Žitomir,Žitomir,"Zitomir,Žitomir",0,10380
3187435,HR,,,44.89,14.95056,,Ličko-Senjska,,Sveti Juraj,Volarice,Volarice,,0,53284
3188393,HR,,,44.90528,13.95778,,Istarska,,Pula,Valtura,Valtura,"Altura di Nesazio,Altura di Nesázio,Valtura",0,52100
3188653,HR,,,45.31944,17.89167,,Požeško-Slavonska,,Pleternica,Tulnik,Tulnik,,22,34310
3189351,HR,,,45.73889,18.24611,,Osječko-Baranjska,,Podgajci Podravski,Sveti Đurađ,Sveti Ðurađ,"Durad,Sveti Durad,Sveti Ðurađ,Ðurađ",0,31552
3189404,HR,,,46.00361,16.99861,,Koprivničko-Križevačka,,Đurđevac,Sveta Ana,Sveta Ana,,99,48350
3191358,HR,,,45.99195,16.06811,,Krapinsko-Zagorska,,Gornja Stubica,Šagudovec,Šagudovec,"Sagudovec,Sudovec,Šagudovec",195,49245
3192825,HR,,,46.27028,16.31806,,Varaždinska,,Beretinec,Poljana Biškupečka,Poljana Biškupečka,"Biskupecka Poljana,Biškupečka Poljana,Poljana,Poljana Biskupecka,Poljana Biškupečka",452,42201
3192902,HR,,,44.88586,15.2861,,Ličko-Senjska,,Škare,Podum,Podum,,0,53221
3193328,HR,,,43.4,16.85,,Splitsko-Dalmatinska,,Mimice,Pisak,Pisak,Pisak,202,21318
3193669,HR,,,45.82841,16.81104,,Bjelovarsko-Bilogorska,,Narta,Paljevine,Paljevine,Paljevina,240,43247
3194354,HR,,,45.36889,18.095,,Požeško-Slavonska,,Čaglin,Novi Zdenkovac,Novi Zdenkovac,,10,34350
3194782,HR,,,45.27667,16.57069,,Sisačko-Moslavačka,,Graboštani,Mračaj,Mračaj,,0,44434
3194856,HR,,,45.23778,14.25222,,Primorsko-Goranska,,Mošćenička Draga,Mošćenička Draga,Mošćenička Draga,"Draga Santa Marina,Draga Val Santamarina,Moscenicka Draga,Mošćenička Draga,Val Santamarina",0,51417
3194996,HR,,,45.43333,17.865,,Požeško-Slavonska,,Kutjevo,Mitrovac,Donji Mitrovac,"Donji Mitrovac,Mitrovac",0,34340
3196176,HR,,,42.54611,18.36056,,Dubrovačko-Neretvanska,,Pridvorje,Lovorno,Lovorno,,183,20217
3196335,HR,,,43.71889,16.12083,,Šibensko-Kninska,,Unešić,Ljubostinje,Ljubostinje,,60,22323
3196917,HR,,,45.92918,15.80589,,Zagrebačka,,Kupljenovo,Kupljenovo,Kupljenovo,Kupljenovo,704,10295
3197725,HR,,,45.25806,17.74444,,Požeško-Slavonska,,Pleternica,Koprivnica,Koprivnica,"Koprivnica,Koprivnica Pozeska,Koprivnica Požeška",0,34310
3199893,HR,,,46.48333,16.4,,Međimurska,,Selnica,Gornji Zebanec,Gornji Zebanec,,189,40314
3200231,HR,,,45.71667,16.0,,Zagrebačka,,Donja Lomnica,Gornja Lomnica,Gornja Lomnica,,580,10412
3200655,HR,,,45.56667,16.05,,Zagrebačka,,Kravarsko,Gladovec Kravarski,Gladovec Kravarski,"Gladovec,Gladovec Kravarski,Kravarski Gladovec",199,10413
3201059,HR,,,42.74481,17.9393,,Dubrovačko-Neretvanska,,Orašac,Dubravica,Dubravica,,37,20234
3202907,HR,,,45.29056,17.21083,,Brodsko-Posavska,,Okučani,Cage,Cage,Cage,426,35430
3203195,HR,,,44.07444,15.74806,,Zadarska,,Bjelina,Bruška,Bruška,"Bruska,Bruška,Donja Bruska,Donja Bruška",113,23421
3203688,HR,,,45.65056,17.2525,,Bjelovarsko-Bilogorska,,Veliki Bastaji,Borova Kosa,Borova Kosa,,91,43531
3217549,HR,,,44.66778,15.38222,,Ličko-Senjska,,Perušić,Kvarte,Kvarte,Kvarte,0,53202
3238720,HR,,,45.44444,17.75639,,Požeško-Slavonska,,Kaptol,Bešinci,Bešinci,,88,34334
3190370,HR,,,45.58333,17.03333,,Bjelovarsko-Bilogorska,,Dežanovac,Sokolovac,Sokolovac Daruvarski,"Sokolovac,Sokolovac Daruvarski",0,43506
3190923,HR,,,45.18361,17.38861,,Brodsko-Posavska,,Vrbje,Sičice,Sičice,,391,35423
3191234,HR,,,44.06083,15.01806,,Zadarska,,Brbinj,Savar,Savar,,53,23285
3192277,HR,,,42.72861,17.64944,,Dubrovačko-Neretvanska,,Maranovići,Prožura,Prožura,"Prozura,Prožura",40,20224
3194142,HR,,,44.375,14.78194,,Zadarska,,Olib,Olib,Olib,"Olib,Ulbo",140,23296
3195188,HR,,,45.31722,17.87278,,Požeško-Slavonska,,Pleternica,Pleternički Mihaljevci,Mihaljevci,,752,34310
3195784,HR,,,45.46667,15.55,,Karlovačka,,Karlovac,Mala Jelsa,Mala Švarča,"Mala Svarca,Mala Švarča",0,47000
3196843,HR,,,45.63333,17.5,,Virovitičko-Podravska,,Voćin,Kuzma,Kuzma,,0,33522
3197478,HR,,,45.38667,16.96583,,Sisačko-Moslavačka,,Lipovljani,Kozarice,Kozarice,"Kozarica,Kozarice",433,44322
3197710,HR,,,42.96038,17.13525,,Dubrovačko-Neretvanska,,Korčula,Korčula,Korčula,"Curzola,Isola di Curzola,Korchula,Korcula,Korčula,Корчула",3141,20260
3198034,HR,,,45.21167,15.69389,,Karlovačka,,Krstinja,Klokoč,Klokoč,"Klokoc,Klokoč",0,47221
3198145,HR,,,45.5425,17.195,,Bjelovarsko-Bilogorska,,Daruvar,Kip,Kip,Kip,148,43500
3202259,HR,,,46.20611,16.69556,,Koprivničko-Križevačka,,Rasinja,Cvetkovec,Cvetkovec,Cvetkovec,210,48312
3203298,HR,,,45.0025,15.13389,,Ličko-Senjska,,Brinje,Brinje,Brinje,Brinje,1715,53260
3203952,HR,,,45.37789,14.02456,,Istarska,,Roč,Blatna Vas,Blatna Vas,,7,52425
3204761,HR,,,45.32528,17.835,,Požeško-Slavonska,,Sesvete (kod Požege),Ašikovci,Ašikovci,"Asikovac,Asikovci,Ašikovac,Ašikovci",91,34312
3215757,HR,,,45.71722,18.08139,,Osječko-Baranjska,,Donji Miholjac,Blanje,Blanje,,43,31540
3216804,HR,,,44.39833,15.62333,,Primorsko-Goranska,,Rijeka,Rijeka,Rijeka,,0,51000
3218278,HR,,,44.89556,15.66611,,Ličko-Senjska,,Ličko Petrovo Selo,Zaklopača,Zaklopača,,0,53233
3287681,HR,,,45.36417,17.08917,,Požeško-Slavonska,,Bučje,Kričke,Kričke,,23,34553
3287681,HR,,,45.36417,17.08917,,Sisačko-Moslavačka,,Novska,Kričke,Kričke,,23,44330
3343410,HR,,,45.22694,13.81139,,Istarska,,Tinjan,Brečevići,Brečevići,,187,52444
3186646,HR,,,43.98333,15.86667,,Šibensko-Kninska,,Đevrske,Zečevo,Zečevo,,0,22319
3188259,HR,,,45.90667,17.18083,,Virovitičko-Podravska,,Pitomača,Velika Črešnjevica,Velika Črešnjevica,"Chresnyevicza,Velika Cresnjevica,Velika Črešnjevica",515,33405
