2780515,AT,03,319,48.15624,15.72556,31934,Niederösterreich,Politischer Bezirk Sankt Pölten,Pyhra,Ebersreith,Ebersreith,,28,3143
2781326,AT,03,322,48.81667,15.23333,32221,Niederösterreich,Politischer Bezirk Waidhofen an der Thaya,Waidhofen an der Thaya-Land,Brunn,Brunn,,241,3830
2781703,AT,02,208,46.59,14.79889,20801,Kärnten,Politischer Bezirk Völkermarkt,Bleiburg,Bleiburg / Pliberk,Bleiburg/Pliberk,"Blajburg,Bleiburg,Blelburg,Pliberk,Блайбург,Блајбург",1395,9150
2782703,AT,06,621,47.68333,15.65,62144,Steiermark,Politischer Bezirk Bruck-Mürzzuschlag,Neuberg an der Mürz,Altenberg,Altenberg,,253,8691
2782808,AT,03,306,47.88694,16.09669,30614,Niederösterreich,Politischer Bezirk Baden,Hernstein,Alkersdorf,Alkersdorf,,66,2560
3319301,AT,04,414,48.52583,13.61944,41409,Oberösterreich,Politischer Bezirk Schärding,Esternberg,Urschendorf,Urschendorf,,90,4092
11594184,AT,02,203,46.6679,12.97451,20307,Kärnten,Politischer Bezirk Hermagor,Kötschach-Mauthen,Wetzmann,Wetzmann,,17,9640
11594198,AT,02,203,46.68698,12.87387,20321,Kärnten,Politischer Bezirk Hermagor,Lesachtal,Egg,Egg,,14,9652
11609127,AT,04,408,48.35514,13.76874,40835,Oberösterreich,Politischer Bezirk Grieskirchen,Peuerbach,Besenberg,Besenberg,,76,4722
11609236,AT,04,408,48.1729,13.78183,40814,Oberösterreich,Politischer Bezirk Grieskirchen,Meggenhofen,Holzhäuseln bei Hart,Holzhäuseln bei Hart,,8,4714
11609310,AT,04,418,48.1233,13.86148,41815,Oberösterreich,Wels-Land,Pennewang,Arbing,Arbing,,24,4624
11609670,AT,04,412,48.16211,13.46314,41229,Oberösterreich,Politischer Bezirk Ried im Innkreis,Schildorn,Freidling,Freidling,,30,4920
11610598,AT,04,412,48.24728,13.53198,41222,Oberösterreich,Politischer Bezirk Ried im Innkreis,Peterskirchen,Brenning,Brenning,,21,4743
11611570,AT,04,418,48.18019,13.93684,41816,Oberösterreich,Wels-Land,Pichl bei Wels,Schustersberg,Schustersberg,,9,4632
11612159,AT,04,404,48.11414,12.97575,40410,Oberösterreich,Politischer Bezirk Braunau am Inn,Gilgenberg am Weilhart,Hinterklam,Hinterklam,,29,5133
11612224,AT,04,417,48.04266,13.54224,41716,Oberösterreich,Politischer Bezirk Vöcklabruck,Neukirchen an der Vöckla,Welsern,Welsern,,85,4872
11668542,AT,04,404,48.14378,13.25694,40415,Oberösterreich,Politischer Bezirk Braunau am Inn,Höhnhart,Peretsdobl,Peretsdobl,,20,5251
11668665,AT,03,315,48.1076,15.36039,31521,Niederösterreich,Politischer Bezirk Melk,Mank,Anzenbach,Anzenbach,,48,3240
11669006,AT,04,412,48.19645,13.40774,41214,Oberösterreich,Politischer Bezirk Ried im Innkreis,Mehrnbach,Bubesting,Bubesting,,16,4941
11694604,AT,04,404,48.1565,13.25286,40415,Oberösterreich,Politischer Bezirk Braunau am Inn,Höhnhart,Ainetsreit,Ainetsreit,,22,5251
11696250,AT,03,315,48.12078,15.47643,31504,Niederösterreich,Politischer Bezirk Melk,Bischofstetten,Neubing,Neubing,,36,3232
11703876,AT,02,208,46.55352,14.78356,20805,Kärnten,Politischer Bezirk Völkermarkt,Feistritz ob Bleiburg,Winkel / Kot,Winkel,,22,"9150,9143"
11747602,AT,04,414,48.49974,13.62742,41420,Oberösterreich,Politischer Bezirk Schärding,Sankt Roman,Danedt,Danedt,,39,4793
11862657,AT,03,320,48.12175,15.04146,32018,Niederösterreich,Politischer Bezirk Scheibbs,Wolfpassing,Fischerberg,Fischerberg,,29,3371
2605017,AT,04,407,47.6411,13.63935,40702,Oberösterreich,Politischer Bezirk Gmunden,Bad Goisern am Hallstättersee,Riedln,Riedln,,56,4822
2762075,AT,02,204,46.5,14.35,20405,Kärnten,Politischer Bezirk Klagenfurt Land,Ferlach,Waidisch,Waidisch,,81,9170
2762785,AT,02,205,46.87803,14.45269,20501,Kärnten,Politischer Bezirk Sankt Veit an der Glan,Althofen,Krumfelden,Krumfelden b. Althofen,,0,9330
2762806,AT,03,309,48.75,14.88333,30909,Niederösterreich,Politischer Bezirk Gmünd,Großdietmanns,Unterlembach,Unterlembach,,178,3962
2764167,AT,02,204,46.53333,14.25,20405,Kärnten,Politischer Bezirk Klagenfurt Land,Ferlach,Strau,Strau,,261,9162
2764246,AT,03,319,48.35226,15.75963,31943,Niederösterreich,Politischer Bezirk Sankt Pölten,Traismauer,Stollhofen,Stollhofen,,1022,3133
2764891,AT,03,319,48.11308,15.80339,31941,Niederösterreich,Politischer Bezirk Sankt Pölten,Stössing,Sonnleiten,Sonnleiten,Sonnleit,24,3073
2765177,AT,02,207,46.59954,14.02556,20725,Kärnten,Politischer Bezirk Villach Land,Velden am Wörther See,Selpritsch,Selpritsch,,789,9220
2766738,AT,02,203,46.66246,13.05751,20302,Kärnten,Politischer Bezirk Hermagor,Dellach,St. Daniel,Sankt Daniel,,266,9635
2767591,AT,05,506,47.26667,12.41667,50605,Salzburg,Politischer Bezirk Zell am See,Hollersbach im Pinzgau,Reitlehen,Reitlehen,,461,5731
2767753,AT,02,204,46.6,14.36667,20402,Kärnten,Politischer Bezirk Klagenfurt Land,Ebenthal in Kärnten,Reichersdorf,Reichersdorf,,730,9065
2768230,AT,04,413,48.50148,14.01426,41321,Oberösterreich,Politischer Bezirk Rohrbach,Neufelden,Pürnstein,Pürnstein,,168,4120
2769330,AT,02,204,46.70573,14.4186,20442,Kärnten,Politischer Bezirk Klagenfurt Land,Magdalensberg,Ottmanach,Ottmanach,,182,9064
2769565,AT,06,622,47.13333,15.93333,62269,Steiermark,Politischer Bezirk Hartberg-Fürstenfeld,Großwilfersdorf,Obgrün,Obgrün,,0,8264
2769983,AT,04,415,47.9,14.75,41505,Oberösterreich,Politischer Bezirk Steyr-Land,Gaflenz,Oberland,Oberland,,192,3334
2770501,AT,04,405,48.29947,13.86123,40508,Oberösterreich,Politischer Bezirk Eferding,Prambachkirchen,Niederwinkl,Niederwinkl,,30,4732
2770691,AT,06,623,46.8,15.91667,62390,Steiermark,Politischer Bezirk Südoststeiermark,Straden,Neusetz,Neusetz,,181,8345
2771393,AT,04,417,48.0728,13.51919,41709,Oberösterreich,Politischer Bezirk Vöcklabruck,Frankenburg am Hausruck,Mitterriegl,Mitterriegl,Riegl,109,4873
2771573,AT,02,205,46.8,14.58333,20504,Kärnten,Politischer Bezirk Sankt Veit an der Glan,Eberstein,Mirnig,Mirnig,,35,9372
2771608,AT,01,109,47.26667,16.31667,10905,Burgenland,Politischer Bezirk Oberwart,Großpetersdorf,Miedlingsdorf,Miedlingsdorf,Miedlingsdorf,209,7503
2771787,AT,03,308,48.16667,16.65,30821,Niederösterreich,Politischer Bezirk Gänserndorf,Groß-Enzersdorf,Matzneusiedl,Matzneusiedl,,5,2301
2771942,AT,02,207,46.53222,14.08583,20722,Kärnten,Politischer Bezirk Villach Land,St. Jakob im Rosental,Maria Elend,Maria Elend,"Maria Elend,Maria Elend in Rosentale,Maria-Ellend",529,9182
2772538,AT,03,323,47.6,16.2,32317,Niederösterreich,Politischer Bezirk Wiener Neustadt,Lichtenegg,Lichtenegg,Lichtenegg,"Lichteneg,Lichtenegg",271,2813
2772871,AT,02,207,46.58333,14.03333,20725,Kärnten,Politischer Bezirk Villach Land,Velden am Wörther See,Latschach,Latschach,,114,9536
2773026,AT,02,209,46.72445,14.76528,20913,Kärnten,Politischer Bezirk Wolfsberg,St. Andrä,Langegg,Langegg,,166,"9112,9433"
2773026,AT,02,208,46.72445,14.76528,20808,Kärnten,Politischer Bezirk Völkermarkt,Griffen,Langegg,Langegg,,166,9112
2773321,AT,02,204,46.63333,14.21667,20415,Kärnten,Politischer Bezirk Klagenfurt Land,Krumpendorf am Wörthersee,Krumpendorf,Krumpendorf,Krumpendorf,3264,9201
2773531,AT,06,623,47.03333,15.88333,62386,Steiermark,Politischer Bezirk Südoststeiermark,Riegersburg,Krennach,Krennach,,424,"8330,8333,8312"
2774597,AT,03,314,48.02415,15.89842,31405,Niederösterreich,Politischer Bezirk Lilienfeld,Kaumberg,Kaumberg,Kaumberg,,619,2572
2774906,AT,04,405,48.27702,13.98259,40507,Oberösterreich,Politischer Bezirk Eferding,Hinzenbach,Kalköfen,Kalköfen,,100,4070
2774988,AT,05,503,47.78333,12.95,50338,Salzburg,Politischer Bezirk Salzburg-Umgebung,Wals-Siezenheim,Käferheim,Käferheim,,506,5071
2775102,AT,03,308,48.49807,16.87225,30829,Niederösterreich,Politischer Bezirk Gänserndorf,Jedenspeigen,Jedenspeigen,Jedenspeigen,,653,2264
2776462,AT,03,318,47.76667,16.05,31847,Niederösterreich,Politischer Bezirk Neunkirchen,Würflach,Hettmannsdorf,Hettmannsdorf,,379,2732
2777377,AT,04,405,48.3158,13.9432,40508,Oberösterreich,Politischer Bezirk Eferding,Prambachkirchen,Gschnarret,Gschnarret,,17,4731
2777377,AT,04,405,48.3158,13.9432,40512,Oberösterreich,Politischer Bezirk Eferding,Stroheim,Gschnarret,Gschnarret,,17,4731
2777593,AT,03,308,48.41472,16.63194,30824,Niederösterreich,Politischer Bezirk Gänserndorf,Groß-Schweinbarth,Groß-Schweinbarth,Groß-Schweinbarth,"Gross-Schweinbarth,Grossschweinbarth,Groß-Schweinbarth,Großschweinbarth",1245,2221
2778165,AT,02,208,46.74607,14.66186,20802,Kärnten,Politischer Bezirk Völkermarkt,Diex,Grafenbach,Grafenbach,,118,9103
2778274,AT,02,208,46.57306,14.63528,20803,Kärnten,Politischer Bezirk Völkermarkt,Eberndorf,Gösselsdorf,Gösselsdorf,,611,9141
2778945,AT,06,610,46.72028,15.55333,61050,Steiermark,Politischer Bezirk Leibnitz,Gamlitz,Gamlitz,Gamlitz,"Gamlic,Gamlitc,Gamlitz,jia mu li ci,Гамлитц,Гамлиц,加姆利茨",1572,"8462,8461"
2780556,AT,04,411,48.38333,14.88333,41119,Oberösterreich,Politischer Bezirk Perg,Sankt Georgen am Walde,Ebenedt,Ebenedt,,212,4372
2780567,AT,04,405,48.2752,13.93444,40510,Oberösterreich,Politischer Bezirk Eferding,Sankt Marienkirchen an der Polsenz,Eben,Eben,,17,4076
2780903,AT,03,311,48.70931,15.6823,31109,Niederösterreich,Politischer Bezirk Horn,Horn,Doberndorf,Doberndorf,,39,3751
2781162,AT,05,503,47.98343,12.91786,50305,Salzburg,Politischer Bezirk Salzburg-Umgebung,Bürmoos,Bürmoos,Bürmoos,"Bjurmos,Burmoos,Bürmoos,bi er mo si,Бюрмос,比尔莫斯",4899,5111
2782587,AT,03,311,48.58333,15.78333,31103,Niederösterreich,Politischer Bezirk Horn,Burgschleinitz-Kühnring,Amelsdorf,Amelsdorf,,55,3713
2782640,AT,06,612,47.5,14.08333,61257,Steiermark,Politischer Bezirk Liezen,Irdning-Donnersbachtal,Altirdning,Altirdning,,481,8952
3217812,AT,02,203,46.6375,13.52194,20316,Kärnten,Politischer Bezirk Hermagor,St. Stefan im Gailtal,Pölland,Pölland,,8,9623
8126008,AT,04,410,48.2468,14.14739,41016,Oberösterreich,Politischer Bezirk Linz-Land,Oftering,Oberbuch,Oberbuch,,34,4064
8449940,AT,04,405,48.24943,14.02122,40511,Oberösterreich,Politischer Bezirk Eferding,Scharten,Kronberg,Kronberg,,109,4612
11071892,AT,05,504,47.49719,13.36688,50419,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Sankt Martin am Tennengebirge,Lammertal,Lammertal,,583,5522
11593633,AT,06,622,47.39225,16.05909,62211,Steiermark,Politischer Bezirk Hartberg-Fürstenfeld,Friedberg,Oberwaldbauern,Oberwaldbauern,,26,8240
11594673,AT,05,506,47.2939,12.56965,50624,Salzburg,Politischer Bezirk Zell am See,Uttendorf,Quettensberg,Quettensberg,,192,5723
11609438,AT,04,417,47.92388,13.35912,41719,Oberösterreich,Politischer Bezirk Vöcklabruck,Oberhofen am Irrsee,Berg,Haslau-Berg,,45,4894
11609438,AT,04,417,47.92388,13.35912,41751,Oberösterreich,Politischer Bezirk Vöcklabruck,Zell am Moos,Haslau-Berg,Haslau-Berg,,45,4893
11609914,AT,04,416,48.48953,14.33887,41622,Oberösterreich,Politischer Bezirk Urfahr-Umgebung,Schenkenfelden,Liebenschlag,Liebenschlag,,56,4192
11610142,AT,04,404,48.11689,13.09974,40432,Oberösterreich,Politischer Bezirk Braunau am Inn,Pischelsdorf am Engelbach,Engelschärding,Engelschärding,,84,5233
11610157,AT,04,404,48.10428,13.03833,40407,Oberösterreich,Politischer Bezirk Braunau am Inn,Feldkirchen bei Mattighofen,Sperledt,Sperledt,,8,5143
11610473,AT,03,320,48.03821,15.23881,32012,Niederösterreich,Politischer Bezirk Scheibbs,St. Georgen an der Leys,Windhag,Windhag,,125,3282
11611996,AT,04,417,48.07074,13.62378,41752,Oberösterreich,Politischer Bezirk Vöcklabruck,Zell am Pettenfirst,Franzeneck,Franzeneck,,20,4842
11668964,AT,04,412,48.11614,13.41401,41234,Oberösterreich,Politischer Bezirk Ried im Innkreis,Waldzell,Hartlberg,Hartlberg,,60,4924
11669030,AT,04,412,48.18709,13.52893,41209,Oberösterreich,Politischer Bezirk Ried im Innkreis,Hohenzell,Wötzling,Wötzling,,21,4921
11669299,AT,02,204,46.69072,14.42235,20442,Kärnten,Politischer Bezirk Klagenfurt Land,Magdalensberg,Großgörtschach,Großgörtschach,,46,9064
11670031,AT,04,414,48.49292,13.50009,41403,Oberösterreich,Politischer Bezirk Schärding,Brunnenthal,Atzmanning,Atzmanning,,60,4786
11670416,AT,02,204,46.66022,14.06713,20435,Kärnten,Politischer Bezirk Klagenfurt Land,Techelsberg am Wörther See,Karl,Karl,,45,9212
11694246,AT,02,208,46.65456,14.72005,20817,Kärnten,Politischer Bezirk Völkermarkt,Völkermarkt,Bach,Bach,,73,"9113,9100"
11694723,AT,04,404,48.16013,13.20205,40420,Oberösterreich,Politischer Bezirk Braunau am Inn,Maria Schmolln,Bucheck,Bucheck,,73,5241
11695645,AT,05,502,47.5833,13.3662,50201,Salzburg,Politischer Bezirk Hallein,Abtenau,Möselberg,Möselberg,,102,5441
11746167,AT,05,503,47.91626,13.11471,50339,Salzburg,Politischer Bezirk Salzburg-Umgebung,Seekirchen am Wallersee,Zaisberg,Zaisberg,,117,5201
11747579,AT,02,207,46.59255,14.00255,20721,Kärnten,Politischer Bezirk Villach Land,Rosegg,Bergl,Bergl,,143,9232
11748003,AT,02,206,46.76391,13.34783,20637,Kärnten,Politischer Bezirk Spittal an der Drau,Steinfeld,Raggnitz,Raggnitz,,4,9753
11819799,AT,05,503,47.76766,13.3557,50330,Salzburg,Politischer Bezirk Salzburg-Umgebung,Sankt Gilgen,Laim,Laim,,420,5340
11862779,AT,04,408,48.2566,13.65514,40834,Oberösterreich,Politischer Bezirk Grieskirchen,Wendling,Oberhof,Oberhof,,39,"4741,4720"
11862802,AT,04,408,48.16951,13.70203,40833,Oberösterreich,Politischer Bezirk Grieskirchen,Weibern,Seewiesen,Seewiesen,,33,4675
11919851,AT,03,305,48.08578,14.546,30514,Niederösterreich,Politischer Bezirk Amstetten,Haag,Krottendorf,Krottendorf,,204,3350
2760561,AT,03,320,48.1,15.2,32006,Niederösterreich,Politischer Bezirk Scheibbs,Oberndorf an der Melk,Zimmerau,Zimmerau,"Oberzimmerau,Zimmerau",50,3281
2760622,AT,03,310,48.69657,15.95841,31052,Niederösterreich,Politischer Bezirk Hollabrunn,Zellerndorf,Zellerndorf,Zellerndorf,,1144,2051
2761154,AT,04,411,48.23062,14.62383,41114,Oberösterreich,Politischer Bezirk Perg,Naarn im Machlande,Wimm,Wimm,,78,4331
2761154,AT,04,411,48.23062,14.62383,41118,Oberösterreich,Politischer Bezirk Perg,Ried in der Riedmark,Wimm,Wimm,,78,4312
2761419,AT,04,415,47.85717,14.66409,41522,Oberösterreich,Politischer Bezirk Steyr-Land,Weyer,Weyer,Weyer,"Weyer,Weyer Markt,Weyer an der Enns",3296,3335
2761505,AT,04,408,48.22868,13.75694,40811,Oberösterreich,Politischer Bezirk Grieskirchen,Hofkirchen an der Trattnach,Weng,Weng,,131,4716
2761571,AT,06,620,47.15,14.73333,62048,Steiermark,Politischer Bezirk Murtal,Weißkirchen in Steiermark,Weißkirchen in Steiermark,Weißkirchen in Steiermark,"Vajskirkhen,Vajskirkhen-in-Shtajermark,Weisskirchen,Weisskirchen in Steiermark,Weißkirchen,Weißkirchen in Steiermark,shi tai er ma ke de qu wei si ji xing,Вайскирхен,Вайскирхен-ин-Штайермарк,施泰尔马克地区魏斯基兴",1279,8741
2761831,AT,02,208,46.65,14.66667,20817,Kärnten,Politischer Bezirk Völkermarkt,Völkermarkt,Watzelsdorf,Watzelsdorf,,82,9100
2762012,AT,04,411,48.27377,14.9475,41125,Oberösterreich,Politischer Bezirk Perg,Waldhausen im Strudengau,Waldhausen im Strudengau,Waldhausen im Strudengau,"Val'dkhauzen (Shtrudengau),Val'dkhauzen-im-Shtrudengau,Waldhausen,Waldhausen im Strudengau,shi te lu deng gao de qu wa er de hao sen,Вальдхаузен (Штруденгау),Вальдхаузен-им-Штруденгау,施特鲁登高地区瓦尔德豪森",616,4391
2762385,AT,04,404,48.16357,12.97709,40412,Oberösterreich,Politischer Bezirk Braunau am Inn,Handenberg,Viermaiern,Viermaiern,,20,5134
2763119,AT,02,209,46.96667,14.91667,20911,Kärnten,Politischer Bezirk Wolfsberg,Preitenegg,Unterauerling,Unterauerling,,108,9451
2763313,AT,06,623,46.81667,15.81667,62380,Steiermark,Politischer Bezirk Südoststeiermark,Gnas,Trössing,Trössing,"Trossing,Trössing",257,"8342,8345"
2763763,AT,08,802,47.53333,9.88333,80238,Vorarlberg,Politischer Bezirk Bregenz,Sulzberg,Thal,Thal,,368,6934
2764102,AT,04,411,48.22913,14.89429,41121,Oberösterreich,Politischer Bezirk Perg,Sankt Nikola an der Donau,Struden,Struden,,219,4381
2765044,AT,07,707,46.75278,12.42111,70728,Tirol,Politischer Bezirk Lienz,Sillian,Sillian,Sillian,"Sillian,Zillian,xi li an,Зиллиан,Зілліан,锡利安",1604,9920
2766437,AT,06,603,46.75,15.25,60329,Steiermark,Politischer Bezirk Deutschlandsberg,Sankt Peter im Sulmtal,Sankt Peter im Sulmtal,Sankt Peter im Sulmtal,"Sankt Peter,Sankt Peter im Sulmtal,Sankt Peter im Sulmthale",465,8542
2766457,AT,02,207,46.55358,14.04222,20722,Kärnten,Politischer Bezirk Villach Land,St. Jakob im Rosental,St. Peter,Sankt Peter,,103,9184
2766506,AT,02,208,46.63333,14.61667,20803,Kärnten,Politischer Bezirk Völkermarkt,Eberndorf,St. Marxen,Sankt Marxen,,78,9125
2766506,AT,02,208,46.63333,14.61667,20813,Kärnten,Politischer Bezirk Völkermarkt,St. Kanzian am Klopeiner See,St. Marxen,Sankt Marxen,,78,9122
2766719,AT,02,202,46.63333,13.8,20201,Kärnten,Villach Stadt,Villach,St. Georgen,Sankt Georgen,,983,9500
2768259,AT,04,410,48.11207,14.45432,41011,Oberösterreich,Politischer Bezirk Linz-Land,Kronstorf,Pühring,Pühring,,32,4484
2768410,AT,06,617,47.13333,15.78333,61762,Steiermark,Politischer Bezirk Weiz,Ilztal,Prebensdorf,Prebensdorf,,720,8211
2768814,AT,03,311,48.81772,15.62565,31104,Niederösterreich,Politischer Bezirk Horn,Drosendorf-Zissersdorf,Pingendorf,Pingendorf,,27,2094
2769180,AT,03,315,48.25,15.25,31502,Niederösterreich,Politischer Bezirk Melk,Artstetten-Pöbring,Payerstetten,Payerstetten,,50,3652
2770090,AT,04,405,48.44395,13.90629,40505,Oberösterreich,Politischer Bezirk Eferding,Haibach ob der Donau,Obergschwendt,Obergschwendt,,16,4083
2770123,AT,06,606,47.05,15.65,60666,Steiermark,Politischer Bezirk Graz-Umgebung,Nestelbach bei Graz,Obergoggitsch,Obergoggitsch,,171,8323
2770813,AT,06,622,47.08333,15.95,62271,Steiermark,Politischer Bezirk Hartberg-Fürstenfeld,Ilz,Neudorf bei Ilz,Neudorf bei Ilz,"Neudorf,Neudorf bei Ilz",492,8262
2771685,AT,04,406,48.33166,14.5647,40614,Oberösterreich,Politischer Bezirk Freistadt,Pregarten,Meitschenhof,Meitschenhof,,111,4230
2771835,AT,06,621,47.61667,15.55,62115,Steiermark,Politischer Bezirk Bruck-Mürzzuschlag,Krieglach,Massing,Massing,,85,8670
2771979,AT,03,325,48.54588,15.08534,32530,Niederösterreich,Politischer Bezirk Zwettl,Zwettl-Niederösterreich,Marbach am Walde,Marbach am Walde,Marbach,255,3911
2772524,AT,05,503,47.76667,13.21667,50311,Salzburg,Politischer Bezirk Salzburg-Umgebung,Faistenau,Lidaun,Lidaun,,133,5324
2772962,AT,04,416,48.48322,14.27819,41627,Oberösterreich,Politischer Bezirk Urfahr-Umgebung,Zwettl an der Rodl,Langzwettl,Langzwettl,"Langenzwettl,Langzwettl",220,4180
2774105,AT,01,101,47.84151,16.50413,10101,Burgenland,Eisenstadt Stadt,Eisenstadt,Kleinhöflein im Burgenland,Kleinhöflein im Burgenland,"Kishoeflany,Kishöflány,Kleinhoflein,Kleinhoflein im Burgenland,Kleinhöflein,Kleinhöflein im Burgenland,Mala Holovajna",2868,7000
2774714,AT,02,206,46.83118,13.47424,20634,Kärnten,Politischer Bezirk Spittal an der Drau,Seeboden am Millstätter See,Karlsdorf,karlsdorf,karlsdorf,0,9851
2775767,AT,03,322,48.93333,15.3,32203,Niederösterreich,Politischer Bezirk Waidhofen an der Thaya,Dobersberg,Hohenau,Hohenau,,93,3843
2776289,AT,02,204,46.51667,14.38333,20428,Kärnten,Politischer Bezirk Klagenfurt Land,St. Margareten im Rosental,Hintergupf,Hintergupf,,28,9173
2776809,AT,06,606,47.13333,15.56667,60661,Steiermark,Politischer Bezirk Graz-Umgebung,Eggersdorf bei Graz,Hart bei Eggersdorf,Hart bei Eggersdorf,"Hart,Hart bei Eggersdorf",627,"8063,8062"
2776809,AT,06,606,47.13333,15.56667,60661,Steiermark,Politischer Bezirk Graz-Umgebung,Eggersdorf bei Graz,Purgstall bei Eggersdorf,Hart bei Eggersdorf,"Hart,Hart bei Eggersdorf",627,"8044,8063"
2776988,AT,03,307,48.14627,16.94504,30710,Niederösterreich,Politischer Bezirk Bruck an der Leitha,Hainburg a.d. Donau,Hainburg an der Donau,Hainburg an der Donau,"Gajnburg-na-Dunai,Hainburg,Hainburgo ce Danubo,Hainburgo ĉe Danubo,Khajnburg,Khajnburg-an-der-Donau,duo nao he pan hai en bao,Гайнбург-на-Дунаї,Хайнбург,Хайнбург-ан-дер-Донау,多瑙河畔海恩堡",6570,2410
2778783,AT,03,311,48.66667,15.81667,31105,Niederösterreich,Politischer Bezirk Horn,Eggenburg,Gauderndorf,Gauderndorf,,91,3730
2779438,AT,06,606,47.11667,15.5,60654,Steiermark,Politischer Bezirk Graz-Umgebung,Weinitzen,Fölling,Fölling,,0,8044
2780044,AT,04,418,48.21667,14.03333,41804,Oberösterreich,Wels-Land,Buchkirchen,Ennsberg,Ennsberg,,8,4611
3321847,AT,04,410,48.27417,14.19917,41022,Oberösterreich,Politischer Bezirk Linz-Land,Wilhering,Hitzing,Hitzing,,509,"4073,4061"
3322003,AT,04,416,48.35539,14.07838,41606,Oberösterreich,Politischer Bezirk Urfahr-Umgebung,Feldkirchen an der Donau,Rosenleiten,Rosenleiten,,315,4101
11591786,AT,03,319,48.12855,15.75487,31917,Niederösterreich,Politischer Bezirk Sankt Pölten,Kasten bei Böheimkirchen,Kronberg,Kronberg,,16,3074
11592499,AT,06,623,47.02801,15.93163,62386,Steiermark,Politischer Bezirk Südoststeiermark,Riegersburg,Grub I,Grub I,,79,8333
11609652,AT,04,412,48.12577,13.4807,41223,Oberösterreich,Politischer Bezirk Ried im Innkreis,Pramet,Schmieding,Schmieding,,19,4925
11609702,AT,04,417,47.99242,13.42298,41710,Oberösterreich,Politischer Bezirk Vöcklabruck,Frankenmarkt,Pointen,Pointen,,26,4890
11609839,AT,04,405,48.26651,13.95903,40510,Oberösterreich,Politischer Bezirk Eferding,Sankt Marienkirchen an der Polsenz,Sommersberg,Sommersberg,,10,4076
11609931,AT,04,405,48.32875,13.94148,40508,Oberösterreich,Politischer Bezirk Eferding,Prambachkirchen,Taubing,Taubing,,21,"4731,4074"
11610105,AT,04,404,48.15913,13.03721,40427,Oberösterreich,Politischer Bezirk Braunau am Inn,Neukirchen an der Enknach,Apfenthal,Apfenthal,,21,5145
11611575,AT,04,418,48.21369,13.90629,41816,Oberösterreich,Wels-Land,Pichl bei Wels,Puchet,Puchet,,8,4632
11611685,AT,04,408,48.16365,13.65403,40807,Oberösterreich,Politischer Bezirk Grieskirchen,Geboltskirchen,Wilding,Wilding,,47,4682
11611685,AT,04,417,48.16365,13.65403,41750,Oberösterreich,Politischer Bezirk Vöcklabruck,Wolfsegg am Hausruck,Wilding,Wilding,,47,4902
11611837,AT,04,404,47.98492,13.18239,40419,Oberösterreich,Politischer Bezirk Braunau am Inn,Lochen am See,Laßberg,Laßberg,,0,5221
11611987,AT,04,417,48.04748,13.67721,41724,Oberösterreich,Politischer Bezirk Vöcklabruck,Pilsbach,Kien,Kien,,38,4841
11668755,AT,04,408,48.33982,13.80471,40831,Oberösterreich,Politischer Bezirk Grieskirchen,Waizenkirchen,Thall,Thall,,23,4730
11668803,AT,03,315,48.12124,15.42614,31514,Niederösterreich,Politischer Bezirk Melk,Kilb,Ranzenbach,Ranzenbach,,17,3233
11668900,AT,04,414,48.40812,13.51838,41426,Oberösterreich,Politischer Bezirk Schärding,Taufkirchen an der Pram,Haberedt,Haberedt,,44,4775
11669072,AT,05,503,47.98929,13.23981,50335,Salzburg,Politischer Bezirk Salzburg-Umgebung,Straßwalchen,Haidach,Haidach,,97,5204
11669169,AT,04,405,48.36318,13.96045,40506,Oberösterreich,Politischer Bezirk Eferding,Hartkirchen,Knieparz unter der Leithen,Knieparz unter der Leithen,,30,4081
11669169,AT,04,405,48.36318,13.96045,40512,Oberösterreich,Politischer Bezirk Eferding,Stroheim,Knieparz ob der Leiten,Knieparz unter der Leithen,,30,4074
11695216,AT,03,323,47.5908,16.23719,32317,Niederösterreich,Politischer Bezirk Wiener Neustadt,Lichtenegg,Winkl,Winkl,,8,2812
11695638,AT,04,408,48.20268,13.63781,40809,Oberösterreich,Politischer Bezirk Grieskirchen,Haag am Hausruck,Pramwald,Pramwald,,18,4680
11695662,AT,03,319,47.95136,15.3261,31906,Niederösterreich,Politischer Bezirk Sankt Pölten,Frankenfels,Fischbachmühlrotte,Fischbachmühlrotte,,53,3213
11696252,AT,03,315,48.13147,15.48892,31504,Niederösterreich,Politischer Bezirk Melk,Bischofstetten,Haberg,Haberg,,13,3232
11704057,AT,02,205,46.90824,14.44037,20519,Kärnten,Politischer Bezirk Sankt Veit an der Glan,Micheldorf,Ruhsdorf,Ruhsdorf,,6,9322
2608259,AT,06,623,46.86667,15.98333,62332,Steiermark,Politischer Bezirk Südoststeiermark,Kapfenstein,Neustift,Neustift,,226,8353
2760453,AT,06,620,47.23333,14.48333,62044,Steiermark,Politischer Bezirk Murtal,Pölstal,Zugtal,Zugtal,"Zugtal,Zugthal",0,8762
2760603,AT,03,319,48.21667,15.55,31910,Niederösterreich,Politischer Bezirk Sankt Pölten,Hafnerbach,Zendorf,Zendorf,,34,3386
2761441,AT,06,617,47.08333,15.76667,61719,Steiermark,Politischer Bezirk Weiz,Hofstätten an der Raab,Wetzawinkel,Wetzawinkel,,453,"8321,8200,8261,8311"
