731223,BG,TGV,TGV02,43.18333,26.15,TGV02-00,Търговище / Turgovishhe,Антоново / Antonovo,,Горна Златица / Gorna Zlatica,Gorna Zlatitsa,"Gorna Mastanlar,Gorna Slatiza,Gorna Zlatica,Gorna Zlatitsa,Gorno Mastunlari,Gorno Mastŭnlari,Горна Златица",0,7969
726591,BG,VAR,VAR26,43.33058,27.59908,VAR26-00,Варна / Varna,Суворово / Suvorovo,,Суворово / Suvorovo,Suvorovo,"Kozludza,Kozludzha,Kozludža,Novgradets,Nowgradez,Suvorovo,qwzlwjh,qwzlyjh,Суворово,قوزلوجه,قوزلیجه",4563,9170
726710,BG,PER,PER51,42.79778,22.43639,PER51-00,Перник / Pernik,Трън / Trun,,Стрезимировци / Strezimirovci,Strezimirovci,"Strecimirovci,Strezimirovci,Strezimirovtsi,Strezimirovtzi,Strezimirovzi,Strézimirovtzi,Стрецимировци",0,2482
726790,BG,PDV,PDV01,41.98333,25.0,PDV01-18,Пловдив / Plovdiv,Асеновград / Asenovgrad,Стоево / Stoevo,Стоево / Stoevo,Stoevo,"Durat Eni Makhla,Stoevo,Stoewo,Стоево",0,4266
727742,BG,SML,SML16,41.53333,24.98333,SML16-00,Смолян / Smoljan,Мадан / Madan,,Равнил / Ravnil,Ravnil,"Ravnil,Rawnil,Равнил",0,4931
727760,BG,BGS,BGS21,42.38335,27.66616,BGS21-11,Бургас / Burgas,Созопол / Sozopol,Равадиново / Ravadinovo,Равадиново / Ravadinovo,Ravadinovo,"Chiflik Aravadivo,Ravadinovo,Rawadinowo,Равадиново",0,8131
727857,BG,VAR,VAR09,43.55,27.38333,VAR09-17,Варна / Varna,Вълчи дол / Vulchi dol,Радан войвода / Radan vojvoda,Радан войвода / Radan vojvoda,Radan Voyvoda,"Burkhanlar,Radan Vojvoda,Radan Voyvoda,Radan-Woiwoda,Радан Войвода",0,9294
731600,BG,HKV,HKV32,41.91383,26.51667,HKV32-00,Хасково / Khaskovo,Тополовград / Topolovgrad,,Филипово / Filipovo,Filipovo,"Filipovo,Filipowo,Khamidie Tatar K'oy,Khamidie Tatar K’oy,Tatar K'oy,Tatar K’oy,Филипово",0,6564
731834,BG,PDV,PDV23,42.03333,25.1,PDV23-08,Пловдив / Plovdiv,Първомай / Purvomaj,Дълбок извор / Dulbok izvor,Дълбок извор / Dulbok izvor,Dalbok Izvor,"Dalbok Izvor,Dalbok-Iswor,Dalbok-Izvor,Delbok-Izvor,Dlbok-Izvor,Dulbok Izvor,Dulbok izvor,Dălbok-Iswor,Dălbok-Izvor,Dŭlbok Izvor,Koz Bunar,Дълбок извор",0,4280
732142,BG,VRC,VRC32,43.18333,23.88333,VRC32-01,Враца / Vraca,Роман / Roman,Долна Бешовица / Dolna Beshovica,Долна Бешовица / Dolna Beshovica,Dolna Beshovitsa,"Dolna Beschowiza,Dolna Beshovica,Dolna Beshovitsa,Dolna-Besevica,Dolna-Beševica,Dolna-Byeshovitsa,Долна Бешовица",0,3143
725409,BG,PER,PER51,42.83723,22.56096,PER51-00,Перник / Pernik,Трън / Trun,,Зелениград / Zelenigrad,Zelenigrad,"Seleni-Grad,Zelenigrad,Зелениград",0,2478
725441,BG,SFO,SFO43,43.03972,23.32972,SFO43-00,София / Sofija,Своге / Svoge,,Заселе / Zasele,Zasele,"Sassele,Zasele,Заселе",0,2284
725909,BG,SZR,SZR24,42.6,25.23333,SZR24-00,Стара Загора / Stara Zagora,Павел баня / Pavel banja,,Виден / Viden,Viden,"Karagitlii,Viden,Widen,Виден",0,6156
726097,BG,GAB,GAB35,42.9,25.56667,GAB35-00,Габрово / Gabrovo,Трявна / Trjavna,,Урвата / Urvata,Urvata,"Urvat,Urvata,Урвата",0,5365
726869,BG,BLG,BLG03,41.99002,22.93644,BLG03-21,Благоевград / Blagoevgrad,Благоевград / Blagoevgrad,Логодаж / Logodazh,Логодаж / Logodazh,Logodazh,"Logodas,Logodasch,Logodash,Logodazh,Logodaš,Makhala Dolna,Stanke-Lisichkovo,Логодаж,Логодаш",0,2737
726916,BG,SZR,SZR12,42.53333,25.33333,SZR12-00,Стара Загора / Stara Zagora,Казанлък / Kazanluk,,Средногорово / Srednogorovo,Srednogorovo,"Kazalachdere,Kuzul Agach Dere,Kŭzŭl Agach Dere,Sredno Gorowo,Srednogorovo,Sryednogorovo,Средногорово",0,6166
727947,BG,TGV,TGV35,43.28333,26.65,TGV35-31,Търговище / Turgovishhe,Търговище / Turgovishhe,Пробуда / Probuda,Пробуда / Probuda,Probuda,"Kara-Kashla,Kara-Kashle,Kara-Kashlu,Kara-Kashlă,Kara-Kashlŭ,Kara-Kushla,Kara-Kŭshla,Karakasli,Karakašli,Probuda,Probuta,Пробуда",0,7748
728919,BG,PER,PER19,42.6255,22.72177,PER19-00,Перник / Pernik,Земен / Zemen,,Мурено / Mureno,Mureno,"Mureno,Мурено",0,2437
729013,BG,SHU,SHU19,43.28333,27.2,SHU19-08,Шумен / Shumen,Каспичан / Kaspichan,Могила / Mogila,Могила / Mogila,Mogila,"Mogila,Mukhla,Могила",0,9932
729143,BG,KRZ,KRZ14,41.40534,25.34291,KRZ14-22,Кърджали / Kurdzhali,Кирково / Kirkovo,Кърчовско / Kurchovsko,Метличина / Metlichina,Metlichina,"Ali Pasha,General Panayotovo,General-Panomotowo,Metlichina,Метличина",0,6873
729337,BG,HKV,HKV17,41.76667,26.0,HKV17-06,Хасково / Khaskovo,Любимец / Ljubimec,Малко градище / Malko gradishhe,Малко градище / Malko gradishhe,Malko Gradishte,"Alvan-Dere,Kuc Gradicte,Küç Gradiçte,Malko Gradichte,Malko Gradichté,Malko Gradische,Malko Gradishhe,Malko Gradishte,Malko-Gradiste,Malko-Gradište,Малко Градище",0,"6560,6558"
729619,BG,MON,MON29,43.39139,23.38806,MON29-15,Монтана / Montana,Монтана / Montana,Липен / Lipen,Липен / Lipen,Lipen,"Lipen,Липен",0,3489
729883,BG,SFO,SFO16,42.89979,22.78619,SFO16-00,София / Sofija,Драгоман / Dragoman,,Круша / Krusha,Krusha,"Krusha,Круша",0,2213
731102,BG,MON,MON14,43.30056,22.96583,MON14-04,Монтана / Montana,Георги Дамяново / Georgi Damjanovo,Говежда / Govezhda,Говежда / Govezhda,Govezhda,"Govejda,Govezda,Govezhda,Govežda,Goweshda,Говежда",0,3474
731390,BG,GAB,GAB12,42.95,25.51667,GAB12-00,Габрово / Gabrovo,Дряново / Drjanovo,,Глушка / Glushka,Glushka,"Glushka,Глушка",0,5379
731409,BG,HKV,HKV30,41.76667,25.65,HKV30-14,Хасково / Khaskovo,Стамболово / Stambolovo,Гледка / Gledka,Гледка / Gledka,Gledka,"Gledka,Гледка",0,6362
